Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
6-Aug-1942,67.5,0.03, M, M
7-Aug-1942,65.5, T, M, M
8-Aug-1942,65,1.27, M, M
9-Aug-1942,70,0.3, M, M
10-Aug-1942,70,0, M, M
11-Aug-1942,67, T, M, M
12-Aug-1942,64.5,0.27, M, M
13-Aug-1942,71,0.49, M, M
14-Aug-1942,69.5,0.08, M, M
15-Aug-1942,70,0, M, M
16-Aug-1942,73,0.9, M, M
17-Aug-1942,72,1.4, M, M
18-Aug-1942,67.5,0.05, M, M
19-Aug-1942,67,0, M, M
20-Aug-1942,70,0, M, M
21-Aug-1942,69,0, M, M
22-Aug-1942,71.5,0.1, M, M
23-Aug-1942,73.5,1.1, M, M
24-Aug-1942,55.5,0.09, M, M
25-Aug-1942,52.5,0, M, M
26-Aug-1942,53.5,0, M, M
27-Aug-1942,58.5,0, M, M
28-Aug-1942,62,0, M, M
29-Aug-1942,69.5,0.44, M, M
30-Aug-1942,67,0.12, M, M
31-Aug-1942,60.5,0, M, M
1-Sep-1942,60,0, M, M
2-Sep-1942,69,0, M, M
3-Sep-1942,70,0, M, M
4-Sep-1942,68,0.03, M, M
5-Sep-1942,69.5,0, M, M
6-Sep-1942,59,0, M, M
7-Sep-1942,64,0.09, M, M
8-Sep-1942,68,0.05, M, M
9-Sep-1942,73.5,0.12, M, M
10-Sep-1942,73,0, M, M
11-Sep-1942,64.5,0, M, M
12-Sep-1942,62.5,0, M, M
13-Sep-1942,64.5,0, M, M
14-Sep-1942,67.5,0, M, M
15-Sep-1942,76,0, M, M
16-Sep-1942,71.5,0.02, M, M
17-Sep-1942,69.5, T, M, M
18-Sep-1942,73.5,0.38, M, M
19-Sep-1942,71.5,0.01, M, M
20-Sep-1942,68,0.01, M, M
21-Sep-1942,50,0, M, M
22-Sep-1942,51.5,0, M, M
23-Sep-1942,53.5,0.04, M, M
24-Sep-1942, M,0, M, M
25-Sep-1942, M,0, M, M
26-Sep-1942, M,0.1, M, M
27-Sep-1942, M,1.27, M, M
28-Sep-1942, M,0, M, M
29-Sep-1942, M,0, M, M
30-Sep-1942, M,0, M, M
1-Oct-1942, M,0, M, M
2-Oct-1942, M,0, M, M
3-Oct-1942, M,0, M, M
4-Oct-1942, M,0, M, M
5-Oct-1942, M,0.01, M, M
6-Oct-1942, M,0, M, M
7-Oct-1942, M,0.07, M, M
8-Oct-1942, M,0, M, M
9-Oct-1942, M,0, M, M
10-Oct-1942, M,0, M, M
11-Oct-1942, M,0, M, M
12-Oct-1942, M,0, M, M
13-Oct-1942, M,0.02, M, M
14-Oct-1942, M,1.15, M, M
15-Oct-1942, M,3.2, M, M
16-Oct-1942, M,2.57, M, M
17-Oct-1942, M, T, M, M
18-Oct-1942, M,0, M, M
19-Oct-1942, M,0, M, M
20-Oct-1942, M,0, M, M
21-Oct-1942, M,0.09, M, M
22-Oct-1942, M,0, M, M
23-Oct-1942, M,0.14, M, M
24-Oct-1942, M,0, M, M
25-Oct-1942, M,0, M, M
26-Oct-1942, M,0.64, M, M
27-Oct-1942, M,0.19, M, M
28-Oct-1942, M,0, M, M
29-Oct-1942, M,0, M, M
30-Oct-1942, M,0, M, M
31-Oct-1942, M,0, M, M
1-Nov-1942, M,0.05, M, M
2-Nov-1942, M,0.18, M, M
3-Nov-1942, M, M, M, M
4-Nov-1942, M, M, M, M
5-Nov-1942, M, M, M, M
6-Nov-1942, M, M, M, M
7-Nov-1942, M,0.02, M, M
8-Nov-1942, M,0.02, M, M
9-Nov-1942, M, T, M, M
10-Nov-1942, M,0.2, M, M
11-Nov-1942, M, M, M, M
12-Nov-1942, M, M, M, M
13-Nov-1942, M, M, M, M
14-Nov-1942, M, M, M, M
15-Nov-1942, M, M, M, M
16-Nov-1942, M, M, M, M
17-Nov-1942, M, M, M, M
18-Nov-1942, M, M, M, M
19-Nov-1942, M, M, M, M
20-Nov-1942, M, M, M, M
21-Nov-1942, M, T, M, M
22-Nov-1942, M,0.16, M, M
23-Nov-1942, M,0.18, M, M
24-Nov-1942, M,0.41, M, M
25-Nov-1942, M,0.08, M, M
26-Nov-1942, M, M, M, M
27-Nov-1942, M, M, M, M
28-Nov-1942, M, M, M, M
29-Nov-1942, M, M, M, M
30-Nov-1942, M,0.3, M, M
1-Dec-1942, M, M, M, M
2-Dec-1942, M,0.43, M,1
3-Dec-1942, M,0.03, M,1
4-Dec-1942, M, M, M, M
5-Dec-1942, M, M, M, M
6-Dec-1942, M,0.19,1.7,2
7-Dec-1942, M, M, M,2
8-Dec-1942, M, M, M,1
9-Dec-1942, M, T, M,1
10-Dec-1942, M, M, M, M
11-Dec-1942, M, M, M, M
12-Dec-1942, M, M, M, M
13-Dec-1942, M, T, T, M
14-Dec-1942, M, M, M, M
15-Dec-1942, M, M, M, M
16-Dec-1942, M,0.03, M, M
17-Dec-1942, M, T, M, M
18-Dec-1942, M,0.14,1.7,2
19-Dec-1942, M, T, M,1
20-Dec-1942, M,0.38,6.5,7
21-Dec-1942, M,0.14, M,9
22-Dec-1942, M, M, M,7
23-Dec-1942, M,0.16, M, M
24-Dec-1942, M, T, M, M
25-Dec-1942, M, T, M, M
26-Dec-1942, M,0.26, M, M
27-Dec-1942, M, M, M, M
28-Dec-1942, M,0.13, M,3
29-Dec-1942, M, M, M, M
30-Dec-1942, M,1.07, M, M
31-Dec-1942, M, M, M, M
1-Jan-1943, M, M, M, M
2-Jan-1943, M, M, M, M
3-Jan-1943, M, M, M, M
4-Jan-1943, M, T, M, T
5-Jan-1943, M, T, M, T
6-Jan-1943, M, M, M, M
7-Jan-1943, M, T, T, T
8-Jan-1943, M,0.15,1.5,2
9-Jan-1943, M,0.06,1,2
10-Jan-1943, M, M, M,1
11-Jan-1943, M, M, M, M
12-Jan-1943, M, M, M, M
13-Jan-1943, M, M, M, M
14-Jan-1943, M, M, M, M
15-Jan-1943, M, M, M, M
16-Jan-1943, M, M, M, M
17-Jan-1943, M, M, M, M
18-Jan-1943, M, M, M, M
19-Jan-1943, M, M, M, M
20-Jan-1943, M, M, M, M
21-Jan-1943, M, M, M, M
22-Jan-1943, M, M, M, M
23-Jan-1943, M, M, M, M
24-Jan-1943, M, M, M, M
25-Jan-1943, M, M, M, M
26-Jan-1943, M, M, M, M
27-Jan-1943, M, M, M, M
28-Jan-1943, M, M, M, M
29-Jan-1943, M, M, M, M
30-Jan-1943, M, M, M, M
31-Jan-1943, M, M, M, M
1-Feb-1943, M, M, M, M
2-Feb-1943, M, M, M, M
3-Feb-1943, M, M, M, M
4-Feb-1943,44, M, M, M
5-Feb-1943,39.5, M, M, M
6-Feb-1943,44,0.3, M, M
7-Feb-1943, M, M, M, M
8-Feb-1943,35, M, M, M
9-Feb-1943,36.5, M, M, M
10-Feb-1943,46, M, M, M
11-Feb-1943,36.5,0.3, M, M
12-Feb-1943,26.5, M, M, M
13-Feb-1943, M, M, M, M
14-Feb-1943, M, M, M, M
15-Feb-1943,2, M, M, M
16-Feb-1943,6, M, M, M
17-Feb-1943,22, M, M, M
18-Feb-1943,23, M, M, M
19-Feb-1943,44, M, M, M
20-Feb-1943,47.5, M, M, M
21-Feb-1943,50.5, M, M, M
22-Feb-1943,50, M, M, M
23-Feb-1943,50, M, M, M
24-Feb-1943, M, M, M, M
25-Feb-1943, M, M, M, M
26-Feb-1943,31, M, M, M
27-Feb-1943, M, M, M, M
28-Feb-1943, M, M, M, M
1-Mar-1943,27, M, M, M
2-Mar-1943,40, M, M, M
3-Mar-1943,30,0.02,0.2, M
4-Mar-1943,20, M, M, M
5-Mar-1943,28, M, M, M
6-Mar-1943,32,0.05,0.5, M
7-Mar-1943,27, M, M, M
8-Mar-1943,14.5, M, M, M
9-Mar-1943,15.5, M, M, M
10-Mar-1943,32.5, M, M, M
11-Mar-1943,50,0.3, M, M
12-Mar-1943,45.5, M, M, M
13-Mar-1943,45.5,0.05,0.3, T
14-Mar-1943,38.5, M, M, M
15-Mar-1943,45.5, M, M, M
16-Mar-1943,57.5, M, M, M
17-Mar-1943,51,0.05, M, M
18-Mar-1943,44, M, M, M
19-Mar-1943,59.5,0.05, M, M
20-Mar-1943,63, M, M, M
21-Mar-1943,37,0.02,0.6, M
22-Mar-1943,28,0.01,0.2,1
23-Mar-1943,29, M, M, M
24-Mar-1943,37, M, M, M
25-Mar-1943,50, M, M, M
26-Mar-1943,48.5, M, M, M
27-Mar-1943,61.5, M, M, M
28-Mar-1943,40.5, M, M, M
29-Mar-1943,32.5, M, M, M
30-Mar-1943,51, M, M, M
31-Mar-1943,60.5, M, M, M
1-Apr-1943,59.5, M, M, M
2-Apr-1943,47.5,0.03, M, M
3-Apr-1943,30.5, M, M, M
4-Apr-1943,28.5, M, M, M
5-Apr-1943,49, M, M, M
6-Apr-1943,36, M, M, M
7-Apr-1943,31.5, M, M, M
8-Apr-1943,54.5, M, M, M
9-Apr-1943,57.5, M, M, M
10-Apr-1943,49.5,0.2, M, M
11-Apr-1943,38.5, M, M, M
12-Apr-1943,45,0.2, M, M
13-Apr-1943,44.5,0.4, M, M
14-Apr-1943,33,0.02,0.3, T
15-Apr-1943,27,0.02,0.3, T
16-Apr-1943,38.5, M, M, M
17-Apr-1943,49.5, M, M, M
18-Apr-1943,43.5, M, M, M
19-Apr-1943,38,1.5, M, M
20-Apr-1943,46.5,0.05, M, M
21-Apr-1943,48,0.5, M, M
22-Apr-1943,45, M, M, M
23-Apr-1943,43.5, M, M, M
24-Apr-1943,49.5, M, M, M
25-Apr-1943,51.5, M, M, M
26-Apr-1943,62, M, M, M
27-Apr-1943,56, M, M, M
28-Apr-1943,65.5, M, M, M
29-Apr-1943,45.5, M, M, M
30-Apr-1943,61.5, M, M, M
1-May-1943,49,0.3, M, M
2-May-1943,42,0.4, M, M
3-May-1943,57, M, M, M
4-May-1943,52.5, M, M, M
5-May-1943,47.5, M, M, M
6-May-1943,63.5, M, M, M
7-May-1943,72, M, M, M
8-May-1943,67.5, M, M, M
9-May-1943,61, M, M, M
10-May-1943,70.5, M, M, M
11-May-1943,64,0.3, M, M
12-May-1943,66,0.8, M, M
13-May-1943,59, M, M, M
14-May-1943,61, M, M, M
15-May-1943,50.5,0.4, M, M
16-May-1943,61,0.2, M, M
17-May-1943,67.5, M, M, M
18-May-1943,69.5, M, M, M
19-May-1943,68.5,0.7, M, M
20-May-1943,66.5,0.2, M, M
21-May-1943,65.5,0.24, M, M
22-May-1943,59, M, M, M
23-May-1943,51, M, M, M
24-May-1943,53.5,0.2, M, M
25-May-1943,62,0.3, M, M
26-May-1943,65.5, M, M, M
27-May-1943,59.5, M, M, M
28-May-1943,62.5,0.3, M, M
29-May-1943,52.5, M, M, M
30-May-1943,61.5, M, M, M
31-May-1943,68.5, M, M, M
1-Jun-1943,72.5,1.01, M, M
2-Jun-1943,75.5, M, M, M
3-Jun-1943, M, M, M, M
4-Jun-1943,71.5, M, M, M
5-Jun-1943,76, M, M, M
6-Jun-1943,72, M, M, M
7-Jun-1943,71.5,0.18, M, M
8-Jun-1943,68.5, M, M, M
9-Jun-1943,68,0.4, M, M
10-Jun-1943,64.5, M, M, M
11-Jun-1943,67.5, M, M, M
12-Jun-1943,69,0.04, M, M
13-Jun-1943,74, M, M, M
14-Jun-1943,73, M, M, M
15-Jun-1943, M, M, M, M
16-Jun-1943, M,0.03, M, M
17-Jun-1943, M, M, M, M
18-Jun-1943, M, M, M, M
19-Jun-1943,66.5, M, M, M
20-Jun-1943,71, M, M, M
21-Jun-1943,69.5,1.04, M, M
22-Jun-1943,73.5, M, M, M
23-Jun-1943,72, M, M, M
24-Jun-1943,72, M, M, M
25-Jun-1943,74.5, M, M, M
26-Jun-1943,75, M, M, M
27-Jun-1943,75.5,0.05, M, M
28-Jun-1943,76.5, M, M, M
29-Jun-1943,75.5,0.74, M, M
30-Jun-1943,60.5,1.83, M, M
1-Jul-1943,55, M, M, M
2-Jul-1943,56, M, M, M
3-Jul-1943,63, M, M, M
4-Jul-1943,65, M, M, M
5-Jul-1943,69, M, M, M
6-Jul-1943,75.5,0.16, M, M
7-Jul-1943,71.5,0.02, M, M
8-Jul-1943,71.5,1.3, M, M
9-Jul-1943, M,0.05, M, M
10-Jul-1943, M,0.02, M, M
11-Jul-1943, M,0.19, M, M
12-Jul-1943, M,0.79, M, M
13-Jul-1943, M,0.29, M, M
14-Jul-1943, M,0.08, M, M
15-Jul-1943, M, M, M, M
16-Jul-1943, M, M, M, M
17-Jul-1943, M, M, M, M
18-Jul-1943,76,0.29, M, M
19-Jul-1943,67.5, M, M, M
20-Jul-1943,73, M, M, M
21-Jul-1943,73.5, M, M, M
22-Jul-1943,74,0.21, M, M
23-Jul-1943,67.5, M, M, M
24-Jul-1943,67.5, M, M, M
25-Jul-1943,71.5,0.21, M, M
26-Jul-1943,71,0.49, M, M
27-Jul-1943,72, M, M, M
28-Jul-1943,73,0.4, M, M
29-Jul-1943,70.5,0.07, M, M
30-Jul-1943,70.5,0.45, M, M
31-Jul-1943,66, M, M, M
1-Aug-1943,69.5, M, M, M
2-Aug-1943,71, M, M, M
3-Aug-1943,75.5, M, M, M
4-Aug-1943,75.5, M, M, M
5-Aug-1943,73.5, M, M, M
6-Aug-1943,70, M, M, M
7-Aug-1943,68, M, M, M
8-Aug-1943,71, M, M, M
9-Aug-1943,73.5, M, M, M
10-Aug-1943,76,0.21, M, M
11-Aug-1943,72.5, M, M, M
12-Aug-1943,72, M, M, M
13-Aug-1943,77.5, M, M, M
14-Aug-1943,78,0.16, M, M
15-Aug-1943,68, M, M, M
16-Aug-1943, M, M, M, M
17-Aug-1943,62,0.36, M, M
18-Aug-1943,58.5, M, M, M
19-Aug-1943,58.5, M, M, M
20-Aug-1943,62.5, M, M, M
21-Aug-1943,67, M, M, M
22-Aug-1943,67.5, M, M, M
23-Aug-1943,69.5, M, M, M
24-Aug-1943,69.5, M, M, M
25-Aug-1943,74, M, M, M
26-Aug-1943,72.5,0.59, M, M
27-Aug-1943,76.5,0.23, M, M
28-Aug-1943,68, M, M, M
29-Aug-1943,61,0.42, M, M
30-Aug-1943,64.5, M, M, M
31-Aug-1943,68.5, M, M, M
1-Sep-1943,73, M, M, M
2-Sep-1943,69, M, M, M
3-Sep-1943,70.5,1.05, M, M
4-Sep-1943,68.5,0.54, M, M
5-Sep-1943,72.5, M, M, M
6-Sep-1943,74.5, M, M, M
7-Sep-1943,69.5,0.05, M, M
8-Sep-1943,63.5, M, M, M
9-Sep-1943,62, M, M, M
10-Sep-1943,56.5, M, M, M
11-Sep-1943,53.5, M, M, M
12-Sep-1943,53.5, M, M, M
13-Sep-1943,50, M, M, M
14-Sep-1943,56, M, M, M
15-Sep-1943,62.5, M, M, M
16-Sep-1943,62.5, M, M, M
17-Sep-1943,57, M, M, M
18-Sep-1943,49, M, M, M
19-Sep-1943,51.5, M, M, M
20-Sep-1943,56.5,0.15, M, M
21-Sep-1943, M, M, M, M
22-Sep-1943, M, M, M, M
23-Sep-1943, M, M, M, M
24-Sep-1943, M, M, M, M
25-Sep-1943,45, M, M, M
26-Sep-1943,46.5, M, M, M
27-Sep-1943, M, M, M, M
28-Sep-1943, M, M, M, M
29-Sep-1943, M, M, M, M
30-Sep-1943, M, M, M, M
1-Oct-1943,60, M, M, M
2-Oct-1943,58,0.49, M, M
3-Oct-1943,49.5, M, M, M
4-Oct-1943,46.5, M, M, M
5-Oct-1943,44, M, M, M
6-Oct-1943,49, M, M, M
7-Oct-1943,54.5, M, M, M
8-Oct-1943,57.5, M, M, M
9-Oct-1943,55.5, M, M, M
10-Oct-1943,54.5, M, M, M
11-Oct-1943,46.5, M, M, M
12-Oct-1943,53, M, M, M
13-Oct-1943,48, M, M, M
14-Oct-1943,57, M, M, M
15-Oct-1943,59,0.03, M, M
16-Oct-1943,53.5,0.69, M, M
17-Oct-1943,40.5, M, M, M
18-Oct-1943,40, M, M, M
19-Oct-1943,50, M, M, M
20-Oct-1943,45.5, M, M, M
21-Oct-1943,52, M, M, M
22-Oct-1943,53.5, M, M, M
23-Oct-1943,48.5, M, M, M
24-Oct-1943,45.5, M, M, M
25-Oct-1943,43,0.28, M, M
26-Oct-1943,39.5,0.62, M, M
27-Oct-1943,45,0.23, M, M
28-Oct-1943,40,0.56, M, M
29-Oct-1943,50, M, M, M
30-Oct-1943,53.5, M, M, M
31-Oct-1943,52.5, M, M, M
1-Nov-1943,50.5, M, M, M
2-Nov-1943,52.5, M, M, M
3-Nov-1943,48.5,0.07, M, M
4-Nov-1943,40, M, M, M
5-Nov-1943,36.5, M, M, M
6-Nov-1943,48,0.03, M, M
7-Nov-1943,51, M, M, M
8-Nov-1943,59.5,0.33, M, M
9-Nov-1943,46.5,0.22, M, M
10-Nov-1943,32.5, M, M, M
11-Nov-1943,29.5,0.16, M, M
12-Nov-1943,29.5, M, M, M
13-Nov-1943,36, M, M, M
14-Nov-1943,29.5, M, M, M
15-Nov-1943,41, M, M, M
16-Nov-1943,45, M, M, M
17-Nov-1943,27.5, M, M, M
18-Nov-1943,36, M, M, M
19-Nov-1943,56, M, M, M
20-Nov-1943,50, M, M, M
21-Nov-1943,47.5, M, M, M
22-Nov-1943,47,0.27, M, M
23-Nov-1943,31.5, M, M, M
24-Nov-1943,39.5, M, M, M
25-Nov-1943,42, M, M, M
26-Nov-1943,43, M, M, M
27-Nov-1943,39.5, M, M, M
28-Nov-1943,29, M, M, M
29-Nov-1943,24.5, M, M, M
30-Nov-1943,24.5, M, M, M
1-Dec-1943,35.5, M, M, M
2-Dec-1943,48, M, M, M
3-Dec-1943, M, M, M, M
4-Dec-1943, M, M, M, M
5-Dec-1943,46, M, M, M
6-Dec-1943, M, M, M, M
7-Dec-1943,45, M, M, M
8-Dec-1943,45, M, M, M
9-Dec-1943, M, M, M, M
10-Dec-1943, M, M, M, M
11-Dec-1943,31, M, M, M
12-Dec-1943,28.5, M, M, M
13-Dec-1943,21.5, M, M, M
14-Dec-1943,20.5, M, M, M
15-Dec-1943,7, M, M, M
16-Dec-1943,8.5,0, M, M
17-Dec-1943,18, M, M, M
18-Dec-1943,28, M, M, M
19-Dec-1943,31, M, M, M
20-Dec-1943,27, M, M, M
21-Dec-1943,33.5, M, M, M
22-Dec-1943, M, M, M, M
23-Dec-1943, M, M, M, M
24-Dec-1943,10, M, M, M
25-Dec-1943,21, M, M, M
26-Dec-1943,29.5,0.89, M, M
27-Dec-1943,35.5, M, M, M
28-Dec-1943, M, M, M, M
29-Dec-1943, M,0.24,2.8, M
30-Dec-1943,18.5, M, M, M
31-Dec-1943,21.5, M, M, M
1-Jan-1944,27, M, M, M
2-Jan-1944,24.5, M, M, M
3-Jan-1944,30,1.18,5.8, M
4-Jan-1944,46,0.44,6.4, M
5-Jan-1944,33.5, M, M, M
6-Jan-1944, M,0.09,0.1, M
7-Jan-1944,25, M, M, M
8-Jan-1944,19,0.05,0.1, M
9-Jan-1944,10.5, M, M, M
10-Jan-1944,21, M, M, M
11-Jan-1944,32, M, M, M
12-Jan-1944,26, M, M, M
13-Jan-1944,18.5, M, M, M
14-Jan-1944,29, M, M, M
15-Jan-1944,28.5, M, M, M
16-Jan-1944,23.5,0.48,5,11
17-Jan-1944,26, M, M, M
18-Jan-1944,33.5, M, M, M
19-Jan-1944,33.5, M, M, M
20-Jan-1944,33, M, M, M
21-Jan-1944,39.5, M, M, M
22-Jan-1944,37.5, M, M, M
23-Jan-1944,34, M, M, M
24-Jan-1944,31.5, M, M, M
25-Jan-1944,43.5, M, M, M
26-Jan-1944,46.5, M, M, M
27-Jan-1944,50.5, M, M, M
28-Jan-1944,52, M, M, M
29-Jan-1944,38, M, M, M
30-Jan-1944,33.5, M, M, M
31-Jan-1944,33.5, M, M, M
1-Feb-1944,29.5, M, M, M
2-Feb-1944,28, M, M, M
3-Feb-1944,39.5, M, M, M
4-Feb-1944,36.5, M, M, M
