Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
1897-11-06, M, M, M, M
1897-11-07,53.5, M, M, M
1897-11-08,64.5, M, M, M
1897-11-09, M,0, M, M
1897-11-10, M,0,0, M
1897-11-11, M,0,0, M
1897-11-12, M,0,0, M
1897-11-13, M,0,0, M
1897-11-14, M,0,0, M
1897-11-15, M,0,0, M
1897-11-16, M,0,0, M
1897-11-17, M,0,0, M
1897-11-18, M,0,0, M
1897-11-19, M,0,0, M
1897-11-20, M,0,0, M
1897-11-21, M,0, T, M
1897-11-22, M,0, T, M
1897-11-23, M,0,0, M
1897-11-24, M, T,0, M
1897-11-25, M,0,0, M
1897-11-26, M,0,0, M
1897-11-27, M, M,0, M
1897-11-28, M,0,0, M
1897-11-29, M, M,0, M
1897-11-30, M,0,0, M
1897-12-01,33.5, M, M, M
1897-12-02,35.5, M, M, M
1897-12-03,39.5,0.2, M, M
1897-12-04,40.5,0.5, M, M
1897-12-05,39.5,0.3, M, M
1897-12-06,39.5, M, M, M
1897-12-07,37, M, M, M
1897-12-08, M, M, M, M
1897-12-09, M, M, M, M
1897-12-10,51, M, M, M
1897-12-11,59.5, M, M, M
1897-12-12,49.5, M, M, M
1897-12-13,43.5, M, T, M
1897-12-14,44, M, M, M
1897-12-15,42,0.8, M, M
1897-12-16,43.5, M, M, M
1897-12-17, M, M, M, M
1897-12-18,31.5, M, M, M
1897-12-19,31.5, M, M, M
1897-12-20,37, T, M, M
1897-12-21,35, M, M, M
1897-12-22,35, M, M, M
1897-12-23,37, M, M, M
1897-12-24,35.5, M, M, M
1897-12-25,38.5, M, M, M
1897-12-26,36,0.15,2.5, M
1897-12-27,38.5, T, M, M
1897-12-28,35.5, M, M, M
1897-12-29,38, M, M, M
1897-12-30,43, M, M, M
1897-12-31, M, M, M, M
1898-01-01, M, T, T, M
1898-01-02, M,0,0, M
1898-01-03, M,0,0, M
1898-01-04,24.5,0,0, M
1898-01-05,39,0,0, M
1898-01-06, M, T, T, M
1898-01-07, M,0,0, M
1898-01-08, M,0,0, M
1898-01-09,46,0,0, M
1898-01-10,38,0.75, M, M
1898-01-11,45,0.21, M, M
1898-01-12,46,0,0, M
1898-01-13, M,0,0, M
1898-01-14, M,0,0, M
1898-01-15,53.5,0, M, M
1898-01-16,48.5,0,0, M
1898-01-17,33,0,0, M
1898-01-18,33,0,0, M
1898-01-19, M,0,0, M
1898-01-20, M,0.02, M, M
1898-01-21,53.5,0,0, M
1898-01-22,40,0.74, M, M
1898-01-23, M,0,0, M
1898-01-24,32.5,0,0, M
1898-01-25,36.5,0.5, M, M
1898-01-26, M, T, T, M
1898-01-27, M,0,0, M
1898-01-28,28.5,0,0, M
1898-01-29,36.5, T, T, M
1898-01-30,25.5,0,0, M
1898-01-31,30.5, T, T, M
1898-02-01, M, T,0, M
1898-02-02,7.5,0,0, M
1898-02-03,15, T, T, M
1898-02-04,18.5,0,0, M
1898-02-05,35.5,0,0, M
1898-02-06,34,0,0, M
1898-02-07, M,0,0, M
1898-02-08,38,0,0, M
1898-02-09,46,0,0, M
1898-02-10,49,0,0, M
1898-02-11,51,0,0, M
1898-02-12,64,0,0, M
1898-02-13,44.5,0,0, M
1898-02-14, M,0,0, M
1898-02-15, M,0,0, M
1898-02-16,33,0.12,0, M
1898-02-17, M,0,0, M
1898-02-18,41.5, M, M, M
1898-02-19,39, M, M, M
1898-02-20,36.5, M, M, M
1898-02-21,34,0.25, T, M
1898-02-22, M,0,0, M
1898-02-23,29.5,0,0, M
1898-02-24,32.5,0,0, M
1898-02-25,37,0,0, M
1898-02-26,25.5,0,0, M
1898-02-27,26,0,0, M
1898-02-28,31.5,0,0, M
1898-03-01,26.5,0,0, M
1898-03-02,39,0.2,2,2
1898-03-03,34,0,0, M
1898-03-04,33.5,0,0, M
1898-03-05,35,0,0, M
1898-03-06,33,0,0, M
1898-03-07, M,0,0, M
1898-03-08,43,0,0, M
1898-03-09,43,0,0, M
1898-03-10,52.5,0,0, M
1898-03-11,55,0,0, M
1898-03-12,58.5,0,0, M
1898-03-13,66.5, T, M, M
1898-03-14,47,0,0, M
1898-03-15,45,0.24,0, M
1898-03-16,47.5,0.66,0, M
1898-03-17,54.5, T,0, M
1898-03-18,56.5, T,0, M
1898-03-19,57,0,0, M
1898-03-20,70,0,0, M
1898-03-21,52.5,0.46,0, M
1898-03-22,53, T,0, M
1898-03-23,59.5,0,0, M
1898-03-24,56,0.84,0, M
1898-03-25,42.5, T,0, M
1898-03-26, M,0,0, M
1898-03-27,56,0,0, M
1898-03-28,63,0,0, M
1898-03-29,62.5,0.6,0, M
1898-03-30,43.5,0,0, M
1898-03-31,44.5,0.26,0, M
1898-04-01,34,0,0, M
1898-04-02,37,0,0, M
1898-04-03,38.5, T, T, M
1898-04-04,32.5,0,0, M
1898-04-05,35, M,2.5, M
1898-04-06, M,0,0, M
1898-04-07,30.5, T, T, M
1898-04-08,32,0,0, M
1898-04-09,42,0.13,0, M
1898-04-10, M, M,0, M
1898-04-11,46.5,0,0, M
1898-04-12,51, T,0, M
1898-04-13,48,0,0, M
1898-04-14, M,0,0, M
1898-04-15,48.5,0,0, M
1898-04-16,44,0.75,0, M
1898-04-17,54,0,0, M
1898-04-18, M,0,0, M
1898-04-19, M,0,0, M
1898-04-20,52,0,0, M
1898-04-21,47, T,0, M
1898-04-22,46, T,0, M
1898-04-23,50.5,0,0, M
1898-04-24,61,0,0, M
1898-04-25, M,0.42,0, M
1898-04-26,53,0.27,0, M
1898-04-27,48.5,0.11,0, M
1898-04-28,46, T,0, M
1898-04-29,41,0,0, M
1898-04-30,51,0,0, M
1898-05-01, M,0, M, M
1898-05-02, M,0, M, M
1898-05-03, M,0, M, M
1898-05-04, M,0, M, M
1898-05-05, M,0.97, M, M
1898-05-06, M,0.61, M, M
1898-05-07, M,0.67, M, M
1898-05-08, M, M, M, M
1898-05-09, M,0, M, M
1898-05-10, M,0, M, M
1898-05-11, M, T, M, M
1898-05-12, M,0, M, M
1898-05-13, M,0, M, M
1898-05-14, M,0, M, M
1898-05-15, M, M, M, M
1898-05-16, M,0.13, M, M
1898-05-17, M,0, M, M
1898-05-18, M,0, M, M
1898-05-19, M,0, M, M
1898-05-20, M,0, M, M
1898-05-21, M, M, M, M
1898-05-22, M, M, M, M
1898-05-23, M, M, M, M
1898-05-24, M, M, M, M
1898-05-25, M, M, M, M
1898-05-26, M, M, M, M
1898-05-27, M, M, M, M
1898-05-28, M, M, M, M
1898-05-29, M, M, M, M
1898-05-30, M, M, M, M
1898-05-31, M, M, M, M
1898-06-01,63.5,0, M, M
1898-06-02,68,0, M, M
1898-06-03,68.5,0, M, M
1898-06-04,65,0, M, M
1898-06-05,70.5,0, M, M
1898-06-06,65.5,0, M, M
1898-06-07,69.5,0, M, M
1898-06-08,74.5,0, M, M
1898-06-09,78,0, M, M
1898-06-10,72.5,0, M, M
1898-06-11, M, T, M, M
1898-06-12,76,0.11, M, M
1898-06-13,74.5,0.25, M, M
1898-06-14,73.5,0, M, M
1898-06-15,73.5,0.54, M, M
1898-06-16,66, T, M, M
1898-06-17,69.5,0, M, M
1898-06-18,69,0, M, M
1898-06-19, M,0.53, M, M
1898-06-20,65.5,0, M, M
1898-06-21,52.5,0, M, M
1898-06-22,64,0, M, M
1898-06-23,66.5,0, M, M
1898-06-24,77,0, M, M
1898-06-25, M,0.16, M, M
1898-06-26, M, T, M, M
1898-06-27, M,0.05, M, M
1898-06-28, M, M, M, M
1898-06-29, M,0, M, M
1898-06-30, M,0, M, M
1898-07-01,78.5,0, M, M
1898-07-02,81.5,0, M, M
1898-07-03,81,0, M, M
1898-07-04,75,0.42, M, M
1898-07-05,71,0.41, M, M
1898-07-06,64.5,0, M, M
1898-07-07,76,0, M, M
1898-07-08, M,0, M, M
1898-07-09, M,0, M, M
1898-07-10,60.5,0, M, M
1898-07-11,60.5,0, M, M
1898-07-12,59,1, M, M
1898-07-13,63.5,0.25, M, M
1898-07-14,73,0.14, M, M
1898-07-15,79.5,0.02, M, M
1898-07-16,79,0, M, M
1898-07-17, M, M, M, M
1898-07-18, M, T, M, M
1898-07-19,79.5,0.25, M, M
1898-07-20,78,0, M, M
1898-07-21,78.5,0, M, M
1898-07-22,77,0, M, M
1898-07-23,79.5,0.07, M, M
1898-07-24,78.5,0, M, M
1898-07-25,77.5,0, M, M
1898-07-26, M,0.18, M, M
1898-07-27, M,0.77, M, M
1898-07-28, M,0, M, M
1898-07-29, M,0, M, M
1898-07-30,78,0, M, M
1898-07-31,76.5,0.17, M, M
1898-08-01,73,0.27, M, M
1898-08-02,77,0.11, M, M
1898-08-03,74,0.06, M, M
1898-08-04,75,1.67, M, M
1898-08-05,72,0.3, M, M
1898-08-06,72.5,0, M, M
1898-08-07,76,0, M, M
1898-08-08,79.5,1.11, M, M
1898-08-09, M, M, M, M
1898-08-10, M, M, M, M
1898-08-11, M, M, M, M
1898-08-12, M,0.16, M, M
1898-08-13, M,0, M, M
1898-08-14, M,0.06, M, M
1898-08-15, M,0, M, M
1898-08-16, M,0, M, M
1898-08-17, M, T, M, M
1898-08-18, M,0.55, M, M
1898-08-19, M,0.13, M, M
1898-08-20, M,0, M, M
1898-08-21, M,0, M, M
1898-08-22, M,0, M, M
1898-08-23, M,0, M, M
1898-08-24, M,0.65, M, M
1898-08-25, M,0, M, M
1898-08-26, M,0, M, M
1898-08-27, M,0.35, M, M
1898-08-28, M,0, M, M
1898-08-29, M,0, M, M
1898-08-30, M,0, M, M
1898-08-31, M,0, M, M
1898-09-01, M,0, M, M
1898-09-02,77.5, M, M, M
1898-09-03,80.5,0, M, M
1898-09-04,81.5,0, M, M
1898-09-05,74,0.15, M, M
1898-09-06,77.5,0, M, M
1898-09-07,71.5,0, M, M
1898-09-08,58.5,0, M, M
1898-09-09,60.5,0, M, M
1898-09-10,63.5,0, M, M
1898-09-11,70,0, M, M
1898-09-12,57,0, M, M
1898-09-13,60,0, M, M
1898-09-14,69,0, M, M
1898-09-15,69.5,0, M, M
1898-09-16,66,0, M, M
1898-09-17,70, T, M, M
1898-09-18,69,0, M, M
1898-09-19, M,0, M, M
1898-09-20,60,0, M, M
1898-09-21, M,1, M, M
1898-09-22, M,0, M, M
1898-09-23,70,0, M, M
1898-09-24, M,0, M, M
1898-09-25, M, T, M, M
1898-09-26, M,0, M, M
1898-09-27,60,0, M, M
1898-09-28,66,0, M, M
1898-09-29,64.5,0, M, M
1898-09-30,61.5,0, M, M
1898-10-01,60.5,0, M,2
1898-10-02, M,0.35, M,3
1898-10-03, M,0.1, M,2
1898-10-04, M, T, M,3
1898-10-05, M,0.1, M,3
1898-10-06, M,0, M,2
1898-10-07, M,0, M,2
1898-10-08, M,0, M,2
1898-10-09, M,0, M,2
1898-10-10, M,0, M,3
1898-10-11, M,0, M,1
1898-10-12, M,0.34, M,2
1898-10-13,52,0, M,1
1898-10-14, M, M, M,2
1898-10-15, M,0, M,2
1898-10-16, M,0, M,1
1898-10-17,49.5,0, M,1
1898-10-18, M,0.77, M,3
1898-10-19,48,0, M,1
1898-10-20,50.5,0, M,1
1898-10-21,45, M, M,3
1898-10-22, M, M, M,2
1898-10-23, M,0, M,1
1898-10-24,50,0, M,1
1898-10-25,53,0, M,1
1898-10-26, M,0.39, M,3
1898-10-27, M,0, M,2
1898-10-28, M,0, M,1
1898-10-29,41.5,0, M,1
1898-10-30,48.5,0.47, M,3
1898-10-31, M,0, M,3
1898-11-01,45.5,0,0, M
1898-11-02,50,0,0, M
1898-11-03,46,0,0, M
1898-11-04,48,0,0, M
1898-11-05,54, T,0, M
1898-11-06,44.5,0,0, M
1898-11-07,45.5,0,0, M
1898-11-08,52.5,0,0, M
1898-11-09,53,0,0, M
1898-11-10,57.5,0.37,0, M
1898-11-11,47.5,0.14,0, M
1898-11-12,36,0,0, M
1898-11-13,47,0,0, M
1898-11-14,45,0,0, M
1898-11-15,44.5,0,0, M
1898-11-16,38.5,0,0, M
1898-11-17,43,0.2,0, M
1898-11-18,43.5,0.23,0, M
1898-11-19,47.5, M,0, M
1898-11-20,48,0.05,0, M
1898-11-21,43.5,0,0, M
1898-11-22,45.5,0,0, M
1898-11-23,39,0.19,0, M
1898-11-24,27,0,0, M
1898-11-25,29,0,0, M
1898-11-26,29.5, T, T, M
1898-11-27,31.5,0,0, M
1898-11-28,25.5,0,0, M
1898-11-29,32, M,4, M
1898-11-30,37.5,0,0, M
1898-12-01,38.5,0,0, M
1898-12-02,31,0,0, M
1898-12-03,32.5,0.12,1.5,2
1898-12-04,31.5,1,5,5
1898-12-05,36.5, T,0,5
1898-12-06,26,0,0,5
1898-12-07,32,0,0,5
1898-12-08,24.5, M,0,5
1898-12-09, M,0,0,5
1898-12-10,19.5,0,0,4
1898-12-11,32.5,0,0, M
1898-12-12,31,0,0, M
1898-12-13,25.5,0,0, M
1898-12-14,19.5,0,0,4
1898-12-15,23.5,0,0,4
1898-12-16,34,0,0,3
1898-12-17,35, T,0, M
1898-12-18,38.5,0,0, M
1898-12-19,31,0.13,0, M
1898-12-20,45.5,0.04,0, M
1898-12-21,43.5,0,0, M
1898-12-22,40.5,0.3,0, M
1898-12-23, M,0,0, M
1898-12-24,34.5,0,0, M
1898-12-25,31,0,0, M
1898-12-26,21.5,0,0, M
1898-12-27,34,0,0, M
1898-12-28,26.5, T, T, M
1898-12-29,42,0,0, M
1898-12-30,53,0,0, M
1898-12-31,43.5,0.4,0, M
1899-01-01,15, M,7.5,8
1899-01-02,20.5,0,0,6
1899-01-03,34.5,0,0, M
1899-01-04,50.5,0,0, M
1899-01-05, M,0,0, M
1899-01-06,36.5,0.74,0, M
1899-01-07,27,0,0, M
1899-01-08,27.5,0,0, M
1899-01-09,39,0,0, M
1899-01-10,36.5,0,0, M
1899-01-11,23.5,0,0, M
1899-01-12,32.5, T, T, M
1899-01-13,32.5,0.45,0, M
1899-01-14,45,0.05,0, M
1899-01-15,43.5,0,0, M
1899-01-16,39,0,0, M
1899-01-17,44, T,0, M
1899-01-18,36,0.11,1, M
1899-01-19,22.5,0,0, M
1899-01-20,29,0,0, M
1899-01-21,37,0,0, M
1899-01-22,49.5,0,0, M
1899-01-23,43.5,0,0, M
1899-01-24,43,0.17,0, M
1899-01-25,33,0.09,0, M
1899-01-26,31.5,0,0, M
1899-01-27,18,0,0, M
1899-01-28,22,0,0, M
1899-01-29,27,0,0, M
1899-01-30,27,0,0, M
1899-01-31,25.5,0.15,2, M
1899-02-01,14,0.07, M,3
1899-02-02,18.5,0, M, M
1899-02-03,34,0.03, M, M
1899-02-04,49.5,0.23, M, M
1899-02-05, M,0.5,5,4
1899-02-06, M,0.58, M,8
1899-02-07,27.5,0.22,2.2,11
1899-02-08,16.5, T, M,11
1899-02-09,2.5,0, M,11
1899-02-10,-6.5,0, M,11
1899-02-11,-1, T, T, M
1899-02-12,8,0.65,6.5,17
1899-02-13, M,0.7,7,22
1899-02-14, M,0, M,22
1899-02-15,21,0, M,18
1899-02-16,19,0.54,6,24
1899-02-17, M,0, M,18
1899-02-18, M,0.1, M,16
1899-02-19,39,0, M,12
1899-02-20,43,0, M, M
1899-02-21, M,0, M,6
1899-02-22,48,0, M,4
1899-02-23,40, M,0.3,3
1899-02-24,30,0.13,1.3,3
1899-02-25,29.5,0, M,2
1899-02-26,38.5, M, M, M
1899-02-27,41,0.34, M, M
1899-02-28, M,0, M, M
1899-03-01,47.5,0,0, M
1899-03-02,44,0.04,0, M
1899-03-03,41,0,0, M
1899-03-04,49,0.4,0, M
1899-03-05,48,0.75,0, M
1899-03-06,31, T,0, M
1899-03-07,21, T,0, M
1899-03-08,29,0,0, M
1899-03-09,38,0,0, M
1899-03-10,48,0,0, M
1899-03-11,53.5,0,0, M
1899-03-12,64.5,0,0, M
1899-03-13,55.5,0,0, M
1899-03-14,42,0,0, M
1899-03-15, M, M,0, M
1899-03-16,39.5,0,0, M
1899-03-17,41,0,0, M
1899-03-18,53,0,0, M
1899-03-19,47.5,0.41,0, M
1899-03-20,35.5,0,0, M
1899-03-21,38,0,0, M
1899-03-22,49.5,0.02,0, M
1899-03-23,44.5,0,0, M
1899-03-24,31.5,0,0, M
1899-03-25,33,0,0, M
1899-03-26,47,0,0, M
1899-03-27,37.5,0.02,0, M
1899-03-28,46,0.57,0, M
1899-03-29,32, M,0, M
1899-03-30,48.5,0,0, M
1899-03-31,56,0,0, M
1899-04-01, M,0,0, M
1899-04-02,34,0,0, M
1899-04-03,35.5,0,0, M
1899-04-04,36.5,0,0, M
1899-04-05,37,0,0, M
1899-04-06, M,0,0, M
1899-04-07,40.5,0.77, T, M
1899-04-08,44.5, M,0, M
1899-04-09,37, T,0, M
1899-04-10,37,0,0, M
1899-04-11,45.5,0,0, M
1899-04-12,59,0,0, M
1899-04-13,60.5,0,0, M
1899-04-14,66,0,0, M
1899-04-15,57,0,0, M
1899-04-16,44,0.1, T, M
1899-04-17,46.5,0,0, M
1899-04-18,56.5,0,0, M
1899-04-19,61,0,0, M
1899-04-20, M,0,0, M
1899-04-21, M,0,0, M
1899-04-22,61,0,0, M
1899-04-23,62.5,0,0, M
1899-04-24,66.5,0.07,0, M
1899-04-25, M,0,0, M
1899-04-26, M,0,0, M
1899-04-27,63.5,0,0, M
1899-04-28,66,0,0, M
1899-04-29,65.5,0,0, M
1899-04-30,72,0,0, M
1899-05-01,72.5,0.12, M, M
1899-05-02,71.5,0.13, M, M
1899-05-03,70,0.02, M, M
1899-05-04,56.5,0.04, M, M
1899-05-05,57.5, M, M, M
1899-05-06,62.5,0.09, M, M
1899-05-07,67,0.3, M, M
1899-05-08,65,1.04, M, M
1899-05-09,64,0.04, M, M
1899-05-10,60.5,0, M, M
1899-05-11,66.5,0.3, M, M
1899-05-12,65.5,0, M, M
1899-05-13,66,0.13, M, M
1899-05-14,60,0, M, M
1899-05-15,64,0, M, M
1899-05-16,65.5,0, M, M
1899-05-17,73,0.34, M, M
1899-05-18,68.5,0.37, M, M
1899-05-19,57,0, M, M
1899-05-20,56,0, M, M
1899-05-21,53.5, M, M, M
1899-05-22,50.5,0.17, M, M
1899-05-23,59,0, M, M
1899-05-24,56,0, M, M
1899-05-25,56.5,0, M, M
1899-05-26,60,0, M, M
1899-05-27,71,0, M, M
1899-05-28,71.5,0, M, M
1899-05-29,74.5,0.43, M, M
1899-05-30,68,0, M, M
1899-05-31,76,0.04, M, M
1899-06-01,72.5,2, M, M
1899-06-02, M,0, M, M
1899-06-03,70.5,0, M, M
1899-06-04,73.5,0, M, M
1899-06-05,78,0.08, M, M
1899-06-06,79.5,0.52, M, M
1899-06-07,76,0, M, M
1899-06-08,76.5,0, M, M
1899-06-09,74,0, M, M
1899-06-10,69.5,0.45, M, M
1899-06-11,59.5, T, M, M
1899-06-12,69, T, M, M
1899-06-13,71.5,0.06, M, M
1899-06-14,78,0, M, M
1899-06-15,77,0, M, M
1899-06-16,65.5,0.05, M, M
1899-06-17,55.5,0, M, M
1899-06-18,63.5,0, M, M
1899-06-19,66.5,0, M, M
1899-06-20,72.5,0, M, M
1899-06-21,71.5,0.21, M, M
1899-06-22,70,0, M, M
1899-06-23,77,0, M, M
1899-06-24,71.5,0, M, M
1899-06-25,67.5,0.4, M, M
1899-06-26,73.5,0, M, M
1899-06-27,75.5,0, M, M
1899-06-28,76,0, M, M
1899-06-29,70.5,0.26, M, M
1899-06-30,64,0, M, M
1899-07-01,67,0, M, M
1899-07-02,73,0, M, M
1899-07-03,74,0, M, M
1899-07-04,70.5,0, M, M
1899-07-05,79.5,0.4, M, M
1899-07-06,75.5,0.26, M, M
1899-07-07,74,0.04, M, M
1899-07-08,73.5,0.24, M, M
1899-07-09,67,0, M, M
1899-07-10,65,0, M, M
1899-07-11,69,0, M, M
1899-07-12,71,0, M, M
1899-07-13,75.5,0.25, M, M
1899-07-14,73,0, M, M
1899-07-15,78.5,0.29, M, M
1899-07-16,75.5,0, M, M
1899-07-17,76,0.23, M, M
1899-07-18,74,0, M, M
1899-07-19,67,0, M, M
1899-07-20,75.5,0, M, M
1899-07-21,78,0, M, M
1899-07-22,79.5,0.02, M, M
1899-07-23,77,0, M, M
1899-07-24,79.5,0, M, M
1899-07-25,75.5,0, M, M
1899-07-26,75.5,0, M, M
1899-07-27,80.5,0, M, M
1899-07-28,79.5, M, T, M
1899-07-29,78, T, M, M
1899-07-30,76,0.16, M, M
1899-07-31,67,0, M, M
1899-08-01,73, M, M, M
1899-08-02, M,0.04, M, M
1899-08-03,80,0, M, M
1899-08-04,82.5,0.05, M, M
1899-08-05,78,0.75, M, M
1899-08-06,77,0.21, M, M
1899-08-07,70.5,0, M, M
1899-08-08,68,0, M, M
1899-08-09,73.5,0, M, M
1899-08-10,78.5,0, M, M
1899-08-11,75.5,0, M, M
1899-08-12,79,1.24, M, M
1899-08-13,77,0, M, M
1899-08-14,71.5,0.06, M, M
1899-08-15,66,0.04, M, M
1899-08-16,70,0.03, M, M
1899-08-17,64.5,0, M, M
1899-08-18,64, T, M, M
1899-08-19,80.5,0.41, M, M
1899-08-20,76.5,0, M, M
1899-08-21,79,0, M, M
1899-08-22,72.5,0, M, M
1899-08-23,69,0, M, M
1899-08-24,70,0, M, M
1899-08-25,74,0.01, M, M
1899-08-26,73,0.32, M, M
1899-08-27,72.5,0.45, M, M
1899-08-28,62,0.07, M, M
1899-08-29,68.5,0, M, M
1899-08-30,71.5,0, M, M
1899-08-31,74, M, M, M
1899-09-01,76.5, M, M, M
1899-09-02,79, M, M, M
1899-09-03,77,0, M, M
1899-09-04,73.5,0, M, M
1899-09-05,73,0, M, M
1899-09-06,79.5,0, M, M
1899-09-07,77,0.3, M, M
1899-09-08,78.5,0, M, M
1899-09-09,67,0.47, M, M
1899-09-10,66,0, M, M
1899-09-11,65.5,0.39, M, M
1899-09-12, M, M, M, M
1899-09-13,65,0, M, M
1899-09-14,54,0, M, M
1899-09-15,57,0, M, M
1899-09-16,64,0, M, M
1899-09-17,65.5,0, M, M
1899-09-18,64.5,0, M, M
1899-09-19,61,1.16, M, M
1899-09-20,66.5,0.12, M, M
1899-09-21,58,0, M, M
1899-09-22,55.5,0, M, M
1899-09-23,61.5,0, M, M
1899-09-24,65,0, M, M
1899-09-25,66, M, M, M
1899-09-26,53, M, M, M
1899-09-27,52,0, M, M
1899-09-28,52,0, M, M
1899-09-29,56.5, T, M, M
1899-09-30,47,0, M, M
1899-10-01,39.5,0, M, M
1899-10-02,43,0, M, M
1899-10-03,42.5,0, M, M
1899-10-04, M,0, M, M
1899-10-05,59,0, M, M
1899-10-06,59.5,0, M, M
1899-10-07,52.5,0, M, M
1899-10-08,50,0.25, M, M
1899-10-09,56.5,0, M, M
1899-10-10,56.5,0, M, M
1899-10-11,64.5,0, M, M
1899-10-12,68,0, M, M
1899-10-13,65,0, M, M
1899-10-14,65,0, M, M
1899-10-15,60.5,0, M, M
1899-10-16,63.5,0, M, M
1899-10-17,65.5,0, M, M
1899-10-18,64,0, M, M
1899-10-19,61.5,0, M, M
1899-10-20,54.5,0, M, M
1899-10-21,41,0, M, M
1899-10-22,47.5,0, M, M
1899-10-23,57,0, M, M
1899-10-24,57.5,0, M, M
1899-10-25,59,0, M, M
1899-10-26,58.5,0, M, M
1899-10-27,59,0, M, M
1899-10-28, M,0, M, M
1899-10-29,59,0.07, M, M
1899-10-30,42.5,0, M, M
1899-10-31,49, M, M, M
1899-11-01,51.5,0.83, M, M
1899-11-02,49.5,0, M, M
1899-11-03,51,0.15, M, M
1899-11-04,37,0.03, T, M
1899-11-05,44.5, M, M, M
1899-11-06,40.5,0, M, M
1899-11-07,44,0, M, M
1899-11-08,46.5, M, M, M
1899-11-09,54,0, M, M
1899-11-10,46.5,0, M, M
1899-11-11,55.5,0, M, M
1899-11-12,47.5,0, M, M
1899-11-13,36,0, M, M
1899-11-14,39,0, M, M
1899-11-15,45.5,0, M, M
1899-11-16,51,0, M, M
1899-11-17,45,0, M, M
1899-11-18,50.5,0, M, M
1899-11-19,54.5,0, M, M
1899-11-20,44.5,0, M, M
1899-11-21,41.5,0, M, M
1899-11-22,55.5,0, M, M
1899-11-23,50, M, M, M
1899-11-24,39.5, M, M, M
1899-11-25,32.5,0, M, M
1899-11-26,34,0, M, M
1899-11-27,36,0, M, M
1899-11-28,37,0.05, M, M
1899-11-29,42.5,0, M, M
1899-11-30,44.5,0, M, M
1899-12-01,52.5,0.05,0, M
1899-12-02,44.5,0,0, M
1899-12-03,44.5,0,0, M
1899-12-04,40.5, T,0, M
1899-12-05,29.5,0,0, M
1899-12-06,32,0,0, M
1899-12-07,29,0,0, M
1899-12-08,38,0,0, M
1899-12-09,35,0,0, M
1899-12-10,41.5, T,0, M
1899-12-11,53,0,0, M
1899-12-12,55,0.67,0, M
1899-12-13,44.5,0,0, M
1899-12-14,39.5,0,0, M
1899-12-15,37, T,0, M
1899-12-16,23,0,0, M
1899-12-17,30,0,0, M
1899-12-18,46,0,0, M
1899-12-19,49,0.03,0, M
1899-12-20,32.5,0,0, M
1899-12-21,35,0,0, M
1899-12-22,38,0,0, M
1899-12-23,38.5,0,0, M
1899-12-24,37,0.65,3.5,2
1899-12-25,27, T,0,2
1899-12-26,18,0,0,2
1899-12-27,18.5,0.2,2.5,2
1899-12-28,19.5,0,0,2
1899-12-29,14,0,0,2
1899-12-30,9.5,0,0, M
1899-12-31,12,0,0, M
