Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
3-Jun-1938, M,0.1, M, M
4-Jun-1938, M,0.01, M, M
5-Jun-1938, M,0, M, M
6-Jun-1938, M,0, M, M
7-Jun-1938, M,0.03, M, M
8-Jun-1938, M,0.29, M, M
9-Jun-1938, M,0, M, M
10-Jun-1938, M,0, M, M
11-Jun-1938, M,0.34, M, M
12-Jun-1938, M,0.07, M, M
13-Jun-1938, M, T, M, M
14-Jun-1938, M,0, M, M
15-Jun-1938, M,0, M, M
16-Jun-1938, M,0, M, M
17-Jun-1938, M,0.01, M, M
18-Jun-1938, M,0.05, M, M
19-Jun-1938, M,0.01, M, M
20-Jun-1938, M,0.24, M, M
21-Jun-1938, M,0, M, M
22-Jun-1938, M,0, M, M
23-Jun-1938, M,0, M, M
24-Jun-1938, M,0, M, M
25-Jun-1938, M,0.34, M, M
26-Jun-1938, M,1.87, M, M
27-Jun-1938, M,0, M, M
28-Jun-1938, M,0, M, M
29-Jun-1938, M,0, M, M
30-Jun-1938, M,0, M, M
1-Jul-1938, M,0.02, M, M
2-Jul-1938, M,0.33, M, M
3-Jul-1938, M,0.06, M, M
4-Jul-1938, M,0.02, M, M
5-Jul-1938, M,0.05, M, M
6-Jul-1938, M,0.25, M, M
7-Jul-1938, M,0.01, M, M
8-Jul-1938, M,0, M, M
9-Jul-1938, M,0.06, M, M
10-Jul-1938, M,0.96, M, M
11-Jul-1938, M,0, M, M
12-Jul-1938, M,0.67, M, M
13-Jul-1938, M,1.05, M, M
14-Jul-1938, M,0, M, M
15-Jul-1938, M,0.21, M, M
16-Jul-1938, M, T, M, M
17-Jul-1938, M,0.01, M, M
18-Jul-1938, M,0.06, M, M
19-Jul-1938, M,0.03, M, M
20-Jul-1938, M,0, M, M
21-Jul-1938, M,0, M, M
22-Jul-1938, M,0.02, M, M
23-Jul-1938, M,0.14, M, M
24-Jul-1938, M,0.73, M, M
25-Jul-1938, M,0.07, M, M
26-Jul-1938, M,0, M, M
27-Jul-1938, M,0.28, M, M
28-Jul-1938, M,0.52, M, M
29-Jul-1938, M,0.98, M, M
30-Jul-1938, M,0.94, M, M
31-Jul-1938, M,0, M, M
1-Aug-1938, M,0, M, M
2-Aug-1938, M,0.25, M, M
3-Aug-1938, M,0.05, M, M
4-Aug-1938, M,0, M, M
5-Aug-1938, M, T, M, M
6-Aug-1938, M,0, M, M
7-Aug-1938, M,0, M, M
8-Aug-1938, M,0, M, M
9-Aug-1938, M,0, M, M
10-Aug-1938, M,0.18, M, M
11-Aug-1938, M,0.03, M, M
12-Aug-1938, M,0.58, M, M
13-Aug-1938, M,0.01, M, M
14-Aug-1938, M,0, M, M
15-Aug-1938, M,0, M, M
16-Aug-1938, M,0, M, M
17-Aug-1938, M,0.02, M, M
18-Aug-1938, M,0.01, M, M
19-Aug-1938, M,0.64, M, M
20-Aug-1938, M,0, M, M
21-Aug-1938, M,0, M, M
22-Aug-1938, M,0.36, M, M
23-Aug-1938, M,0.25, M, M
24-Aug-1938, M,0.38, M, M
25-Aug-1938, M,0.32, M, M
26-Aug-1938, M,0.01, M, M
27-Aug-1938, M,0, M, M
28-Aug-1938, M,0.25, M, M
29-Aug-1938, M,0, M, M
30-Aug-1938, M,0.27, M, M
31-Aug-1938, M,0, M, M
1-Sep-1938, M,0.51, M, M
2-Sep-1938, M,0.12, M, M
3-Sep-1938, M,0, M, M
4-Sep-1938, M,0.04, M, M
5-Sep-1938, M,0.3, M, M
6-Sep-1938, M,0, M, M
7-Sep-1938, M,0, M, M
8-Sep-1938, M,0.24, M, M
9-Sep-1938, M,0, M, M
10-Sep-1938, M,0, M, M
11-Sep-1938, M,0, M, M
12-Sep-1938, M,0, M, M
13-Sep-1938, M,1.23, M, M
14-Sep-1938, M,0.05, M, M
15-Sep-1938, M,0.29, M, M
16-Sep-1938, M,0.09, M, M
17-Sep-1938, M,0, M, M
18-Sep-1938, M,0.39, M, M
19-Sep-1938, M,0, M, M
20-Sep-1938, M,0.49, M, M
21-Sep-1938, M,1.1, M, M
22-Sep-1938, M,0.88, M, M
23-Sep-1938, M,0, M, M
24-Sep-1938, M,0, M, M
25-Sep-1938, M,0.14, M, M
26-Sep-1938, M,0, M, M
27-Sep-1938, M,0, M, M
28-Sep-1938, M,0.31, M, M
29-Sep-1938, M,0, M, M
30-Sep-1938, M,0, M, M
1-Oct-1938, M,0, M, M
2-Oct-1938, M,0.12, M, M
3-Oct-1938, M,0, M, M
4-Oct-1938, M,0, M, M
5-Oct-1938, M,0, M, M
6-Oct-1938, M,0.25, M, M
7-Oct-1938, M,0, M, M
8-Oct-1938, M,0, M, M
9-Oct-1938, M,0, M, M
10-Oct-1938, M, T, M, M
11-Oct-1938, M,0, M, M
12-Oct-1938, M,0, M, M
13-Oct-1938, M,0, M, M
14-Oct-1938, M,0, M, M
15-Oct-1938, M, T, M, M
16-Oct-1938, M,0, M, M
17-Oct-1938, M,0.02, M, M
18-Oct-1938, M,0.01, M, M
19-Oct-1938, M,0, M, M
20-Oct-1938, M,0.1, M, M
21-Oct-1938, M,0.45, M, M
22-Oct-1938, M,0, M, M
23-Oct-1938, M,0, M, M
24-Oct-1938, M,0, M, M
25-Oct-1938, M,0.81, M, M
26-Oct-1938, M,0.12, M, M
27-Oct-1938, M,0, M, M
28-Oct-1938, M,0, M, M
29-Oct-1938, M,0, M, M
30-Oct-1938, M,0, M, M
31-Oct-1938, M,0, M, M
1-Nov-1938, M,0,0, M
2-Nov-1938, M,0,0, M
3-Nov-1938, M,0,0, M
4-Nov-1938, M,0,0, M
5-Nov-1938, M,0,0, M
6-Nov-1938, M,0.18,0, M
7-Nov-1938, M,0,0, M
8-Nov-1938, M, T,0, M
9-Nov-1938, M,0.38,0, M
10-Nov-1938, M,0,0, M
11-Nov-1938, M,0,0, M
12-Nov-1938, M,0,0, M
13-Nov-1938, M,0.02,0, M
14-Nov-1938, M,0.24,0, M
15-Nov-1938, M,0.02, T, M
16-Nov-1938, M,0.05,0.2, M
17-Nov-1938, M, T, T, M
18-Nov-1938, M,0.11,0.5,1
19-Nov-1938, M,0.52,0,0
20-Nov-1938, M,0.16,0.5,1
21-Nov-1938, M, T, T,1
22-Nov-1938, M,0,0, T
23-Nov-1938, M, M, T, M
24-Nov-1938, M,0.28,5,5
25-Nov-1938, M,0.33,3.5,9
26-Nov-1938, M,0.05,0.2,9
27-Nov-1938, M, T, T,9
28-Nov-1938, M,0.03,0.2,9
29-Nov-1938, M, T, T,8
30-Nov-1938, M, T, T,7
1-Dec-1938, M,0.2,3,10
2-Dec-1938, M, M, M,10
3-Dec-1938, M, M, M,10
4-Dec-1938, M, M, M,5
5-Dec-1938, M, M, M,3
6-Dec-1938, M,0.82, M, M
7-Dec-1938, M,0.62, M, M
8-Dec-1938, M, M, M, M
9-Dec-1938, M,0.02, M, M
10-Dec-1938, M,0.21, M, M
11-Dec-1938, M,1.1,2,2
12-Dec-1938, M, T, T,1
13-Dec-1938, M,0.15,1.3,3
14-Dec-1938, M,0.01,0.3,2
15-Dec-1938, M,0.03,1,3
16-Dec-1938, M, T, T,3
17-Dec-1938, M, M, M,3
18-Dec-1938, M,0.04,0.3,3
19-Dec-1938, M, M, M,3
20-Dec-1938, M, M, M,2
21-Dec-1938, M, T, T, M
22-Dec-1938, M,0.02,1.5,3
23-Dec-1938, M,0.01, T,3
24-Dec-1938, M,0.01,0.3,3
25-Dec-1938, M, M,2.5,5
26-Dec-1938, M, M,0.8,5
27-Dec-1938, M, M, M, M
28-Dec-1938, M,0.12,0.5,5
29-Dec-1938, M, M, M,5
30-Dec-1938, M,0.05,1,6
31-Dec-1938, M, M, M,6
1-Jan-1939, M,0.05,0.5,6
2-Jan-1939, M,0.23,3,9
3-Jan-1939, M,0.07,1.8,10
4-Jan-1939, M,0.17,2,10
5-Jan-1939, M,0, M,10
6-Jan-1939, M,0.31, M,8
7-Jan-1939, M,0.12, T,8
8-Jan-1939, M, T, T,8
9-Jan-1939, M,0.06,0.8,8
10-Jan-1939, M,0, M,8
11-Jan-1939, M,0.2,1,8
12-Jan-1939, M,0, M,8
13-Jan-1939, M,0.05,0.5,8
14-Jan-1939, M,0, M,8
15-Jan-1939, M,0, M,8
16-Jan-1939, M,0, M,8
17-Jan-1939, M, T, T,8
18-Jan-1939, M,0, M,8
19-Jan-1939, M,0, M,8
20-Jan-1939, M,0, M,8
21-Jan-1939, M,0, M,8
22-Jan-1939, M,0.03,0.5,8
23-Jan-1939, M,0.3,4,12
24-Jan-1939, M,0, M,12
25-Jan-1939, M,0.26,2.5,14
26-Jan-1939, M,0.19,2.8,15
27-Jan-1939, M,0, M,15
28-Jan-1939, M,0, M,15
29-Jan-1939, M,0.04,0.8,15
30-Jan-1939, M,0, M,15
31-Jan-1939, M,0.37,5,20
1-Feb-1939, M,0, M, M
2-Feb-1939, M, T, T, M
3-Feb-1939, M,0.2,1, M
4-Feb-1939, M, T, T, M
5-Feb-1939, M,0.04,0.8,16
6-Feb-1939, M,0, M, M
7-Feb-1939, M,0.02,0.5, M
8-Feb-1939, M,0.13,2.5, M
9-Feb-1939, M, T, T, M
10-Feb-1939, M,0, M, M
11-Feb-1939, M,0.22, M, M
12-Feb-1939, M,0.01, T, M
13-Feb-1939, M,0.19,4.5,24
14-Feb-1939, M,0.06,0.5,24
15-Feb-1939, M, T, M,23
16-Feb-1939, M,0.8,2,23
17-Feb-1939, M,0, M, M
18-Feb-1939, M,0.02,0.5,23
19-Feb-1939, M, T, T, M
20-Feb-1939, M,0.3,1.5,22
21-Feb-1939, M,0, M, M
22-Feb-1939, M,0.43,5,27
23-Feb-1939, M,0.17,1.5,28
24-Feb-1939, M,0, M,28
25-Feb-1939, M,0.04,1,29
26-Feb-1939, M,0, M, M
27-Feb-1939, M,0.3,0.5,28
28-Feb-1939, M,0, M, M
1-Mar-1939, M,0.07, M,27
2-Mar-1939, M,0.04, M,24
3-Mar-1939, M, T, T,24
4-Mar-1939, M, M, M,23
5-Mar-1939, M, M, M,22
6-Mar-1939, M,0.12, M,20
7-Mar-1939, M,0.14,0.5,20
8-Mar-1939, M,0.08,1.5,21
9-Mar-1939, M, M, M,21
10-Mar-1939, M,0.07,1.3,22
11-Mar-1939, M,0.04,0.5,22
12-Mar-1939, M, T, T,22
13-Mar-1939, M,0.2,2.5,24
14-Mar-1939, M,0.44,5.3,29
15-Mar-1939, M, T, T,29
16-Mar-1939, M,0.24,3.5,31
17-Mar-1939, M,0.05,0.5,32
18-Mar-1939, M,0.01,0.3,31
19-Mar-1939, M, T, T,31
20-Mar-1939, M,0.02,0.3,31
21-Mar-1939, M,0.15,4,34
22-Mar-1939, M, T, T,34
23-Mar-1939, M, M, M, M
24-Mar-1939, M,0.05,0.5,34
25-Mar-1939, M, M, M,33
26-Mar-1939, M,0.21, M,33
27-Mar-1939, M,0.18, T,30
28-Mar-1939, M, M, M, M
29-Mar-1939, M, M, M, M
30-Mar-1939, M, M, M, M
31-Mar-1939, M,0.2,0.5, M
1-Apr-1939, M,0.07,0.5,24
2-Apr-1939, M,0.01, T,20
3-Apr-1939, M,0.45, M,25
4-Apr-1939, M,0.14,1.8,26
5-Apr-1939, M,0.07,0.5,26
6-Apr-1939, M,0, M, M
7-Apr-1939, M,0.31, T,20
8-Apr-1939, M,0.01, T,18
9-Apr-1939, M,0, M,18
10-Apr-1939, M,0.06,0.5,18
11-Apr-1939, M,0.23,2,18
12-Apr-1939, M,0.18,1,18
13-Apr-1939, M,0.43,4,22
14-Apr-1939, M, T, M,21
15-Apr-1939, M,0.07,0.3,18
16-Apr-1939, M,0, M, M
17-Apr-1939, M,0, M, M
18-Apr-1939, M,0.18, M,15
19-Apr-1939, M,0.02, M,15
20-Apr-1939, M,0.61, M, M
21-Apr-1939, M,0.02, M, M
22-Apr-1939, M,0.02, M, M
23-Apr-1939, M,0.14, M,15
24-Apr-1939, M,0, M, M
25-Apr-1939, M,0.33,0.5, M
26-Apr-1939, M,0, M, M
27-Apr-1939, M, T, M, M
28-Apr-1939, M,0.25, M, M
29-Apr-1939, M,0, M, M
30-Apr-1939, M,0, M, M
1-May-1939, M,0, M, M
2-May-1939, M,0, M, M
3-May-1939, M,0, M, M
4-May-1939, M,0, M, M
5-May-1939, M,0.01, M, M
6-May-1939, M,0.02, M, M
7-May-1939, M,0.14, M, M
8-May-1939, M,0, M, M
9-May-1939, M,0, M, M
10-May-1939, M,0.14, M, M
11-May-1939, M,0.02, M, M
12-May-1939, M,0, M, M
13-May-1939, M,0, M, M
14-May-1939, M,0, M, M
15-May-1939, M,0, M, M
16-May-1939, M,0, M, M
17-May-1939, M,0, M, M
18-May-1939, M,0.09, M, M
19-May-1939, M,0, M, M
20-May-1939, M,0.14, M, M
21-May-1939, M,0.16, M, M
22-May-1939, M,0.05, M, M
23-May-1939, M,0.71, M, M
24-May-1939, M,0, M, M
25-May-1939, M,0, M, M
26-May-1939, M,0, M, M
27-May-1939, M,0, M, M
28-May-1939, M,0.2, M, M
29-May-1939, M,0.82, M, M
30-May-1939, M,0.05, M, M
31-May-1939, M,0.02, M, M
1-Jun-1939, M,0, M, M
2-Jun-1939, M,0, M, M
3-Jun-1939, M,0, M, M
4-Jun-1939, M,0.07, M, M
5-Jun-1939, M,0.16, M, M
6-Jun-1939, M,0.3, M, M
7-Jun-1939, M,0, M, M
8-Jun-1939, M,0, M, M
9-Jun-1939, M,0.02, M, M
10-Jun-1939, M,0, M, M
11-Jun-1939, M, T, M, M
12-Jun-1939, M,1.59, M, M
13-Jun-1939, M, T, M, M
14-Jun-1939, M,0.69, M, M
15-Jun-1939, M,0.08, M, M
16-Jun-1939, M,0.21, M, M
17-Jun-1939, M,0.1, M, M
18-Jun-1939, M,0, M, M
19-Jun-1939, M,0, M, M
20-Jun-1939, M,0, M, M
21-Jun-1939, M,0.01, M, M
22-Jun-1939, M,0, M, M
23-Jun-1939, M,0.02, M, M
24-Jun-1939, M,0.5, M, M
25-Jun-1939, M,0.53, M, M
26-Jun-1939, M,0.01, M, M
27-Jun-1939, M,0, M, M
28-Jun-1939, M,0, M, M
29-Jun-1939, M,0, M, M
30-Jun-1939, M,0.62, M, M
1-Jul-1939, M,0.85, M, M
2-Jul-1939, M,0, M, M
3-Jul-1939, M,0.04, M, M
4-Jul-1939, M,0, M, M
5-Jul-1939, M,0, M, M
6-Jul-1939, M,0, M, M
7-Jul-1939, M,0, M, M
8-Jul-1939, M,0, M, M
9-Jul-1939, M,0.37, M, M
10-Jul-1939, M,0, M, M
11-Jul-1939, M,0.04, M, M
12-Jul-1939, M,0.11, M, M
13-Jul-1939, M,0.26, M, M
14-Jul-1939, M,1.43, M, M
15-Jul-1939, M,0.01, M, M
16-Jul-1939, M, T, M, M
17-Jul-1939, M, T, M, M
18-Jul-1939, M,0.32, M, M
19-Jul-1939, M,0.03, M, M
20-Jul-1939, M,0, M, M
21-Jul-1939, M,0.03, M, M
22-Jul-1939, M,0, M, M
23-Jul-1939, M,0, M, M
24-Jul-1939, M,0, M, M
25-Jul-1939, M,0, M, M
26-Jul-1939, M, T, M, M
27-Jul-1939, M, T, M, M
28-Jul-1939, M,0.3, M, M
29-Jul-1939, M,0.26, M, M
30-Jul-1939, M,0, M, M
31-Jul-1939, M,0.02, M, M
1-Aug-1939, M,1.85, M, M
2-Aug-1939, M,0, M, M
3-Aug-1939, M,0, M, M
4-Aug-1939, M,1.23, M, M
5-Aug-1939, M,0.24, M, M
6-Aug-1939, M,0, M, M
7-Aug-1939, M,0, M, M
8-Aug-1939, M, T, M, M
9-Aug-1939, M,0.02, M, M
10-Aug-1939, M,0.24, M, M
11-Aug-1939, M,0, M, M
12-Aug-1939, M,0, M, M
13-Aug-1939, M,0, M, M
14-Aug-1939, M,0.2, M, M
15-Aug-1939, M,0, M, M
16-Aug-1939, M,0, M, M
17-Aug-1939, M,0, M, M
18-Aug-1939, M,0, M, M
19-Aug-1939, M,0, M, M
20-Aug-1939, M, T, M, M
21-Aug-1939, M,0.13, M, M
22-Aug-1939, M,0.35, M, M
23-Aug-1939, M,0.2, M, M
24-Aug-1939, M,0, M, M
25-Aug-1939, M,0.01, M, M
26-Aug-1939, M,0, M, M
27-Aug-1939, M,0, M, M
28-Aug-1939, M,0, M, M
29-Aug-1939, M,0, M, M
30-Aug-1939, M,0, M, M
31-Aug-1939, M,0, M, M
1-Sep-1939, M, T, M, M
2-Sep-1939, M, T, M, M
3-Sep-1939, M,0, M, M
4-Sep-1939, M,0, M, M
5-Sep-1939, M,0, M, M
6-Sep-1939, M,0.65, M, M
7-Sep-1939, M,0, M, M
8-Sep-1939, M,0, M, M
9-Sep-1939, M,0.02, M, M
10-Sep-1939, M,0, M, M
11-Sep-1939, M,1.37, M, M
12-Sep-1939, M,0.01, M, M
13-Sep-1939, M,0, M, M
14-Sep-1939, M,0, M, M
15-Sep-1939, M,0.04, M, M
16-Sep-1939, M,0, M, M
17-Sep-1939, M,0, M, M
18-Sep-1939, M,0, M, M
19-Sep-1939, M,0, M, M
20-Sep-1939, M,0, M, M
21-Sep-1939, M,0.11, M, M
22-Sep-1939, M,0, M, M
23-Sep-1939, M,0, M, M
24-Sep-1939, M,0.32, M, M
25-Sep-1939, M,0.01, M, M
26-Sep-1939, M,0.21, T, M
27-Sep-1939, M,0.22, T, M
28-Sep-1939, M,0.9, M, M
29-Sep-1939, M,0, M, M
30-Sep-1939, M,0.02, M, M
1-Oct-1939, M,0.97, M, M
2-Oct-1939, M,0, M, M
3-Oct-1939, M,0, M, M
4-Oct-1939, M,0, M, M
5-Oct-1939, M,0, M, M
6-Oct-1939, M,0, M, M
7-Oct-1939, M,0.13, M, M
8-Oct-1939, M, T, M, M
9-Oct-1939, M,0.01, M, M
10-Oct-1939, M, T, M, M
11-Oct-1939, M,0.52, M, M
12-Oct-1939, M,0, M, M
13-Oct-1939, M,0.08, M, M
14-Oct-1939, M,0.01, M, M
15-Oct-1939, M,0.14, M, M
16-Oct-1939, M,0, M, M
17-Oct-1939, M,0.02, M, M
18-Oct-1939, M,0.07, T, M
19-Oct-1939, M,0, M, M
20-Oct-1939, M,0.1, M, M
21-Oct-1939, M,0, M, M
22-Oct-1939, M,0.66, M, M
23-Oct-1939, M,0.06, M, M
24-Oct-1939, M,0.07,0.3, T
25-Oct-1939, M,0.01, T, T
26-Oct-1939, M,0, M, M
27-Oct-1939, M,0.34, M, M
28-Oct-1939, M,0.01, M, M
29-Oct-1939, M,0.46, T, M
30-Oct-1939, M,0, M, M
31-Oct-1939, M,1.35, M, M
1-Nov-1939, M,1.12,0, M
2-Nov-1939, M, T, T, M
3-Nov-1939, M, T, T, M
4-Nov-1939, M, M,0, M
5-Nov-1939, M, M,0, M
6-Nov-1939, M,0.45,0, M
7-Nov-1939, M,0.02,0, M
8-Nov-1939, M, M,0, M
9-Nov-1939, M,0.04, T, M
10-Nov-1939, M,0.02, T, M
11-Nov-1939, M,0.11,0, M
12-Nov-1939, M,0.03, T, M
13-Nov-1939, M, M,0, M
14-Nov-1939, M,0.04,0.5, M
15-Nov-1939, M,0.07,0.5, M
16-Nov-1939, M, M,0, M
17-Nov-1939, M, M,0, M
18-Nov-1939, M, M,0, M
19-Nov-1939, M, M,0, M
20-Nov-1939, M, T, T, M
21-Nov-1939, M, M,0, M
22-Nov-1939, M, M,0, M
23-Nov-1939, M, M,0, M
24-Nov-1939, M, M,0, M
25-Nov-1939, M, M,0, M
26-Nov-1939, M, M,0, M
27-Nov-1939, M, M,0, M
28-Nov-1939, M, M,0, M
29-Nov-1939, M, M,0, M
30-Nov-1939, M, M,0, M
1-Dec-1939, M,0, M, M
2-Dec-1939, M, T, M, M
3-Dec-1939, M,0.41, M, M
4-Dec-1939, M,0.46,1.5,2
5-Dec-1939, M,0.01,0.3,2
6-Dec-1939, M,0.01,0.3,2
7-Dec-1939, M,0, M, M
8-Dec-1939, M,0.12,1.3,2
9-Dec-1939, M,0.07,0.8,3
10-Dec-1939, M,0.03, T,3
11-Dec-1939, M,0.19,2.3,4
12-Dec-1939, M,0.03,0.5,4
13-Dec-1939, M,0, M,4
14-Dec-1939, M,0.09,1.8,5
15-Dec-1939, M,0.01,0.3,5
16-Dec-1939, M,0, M,5
17-Dec-1939, M,0, M,5
18-Dec-1939, M,0.12,2,6
19-Dec-1939, M,0.05,0.5,6
20-Dec-1939, M,0, M,6
21-Dec-1939, M,0.42, M,5
22-Dec-1939, M,0.03,0.5,5
23-Dec-1939, M,0.09,2,7
24-Dec-1939, M,0.03,0.8,7
25-Dec-1939, M,0.07,1,8
26-Dec-1939, M,0.05,1,9
27-Dec-1939, M, T, T,9
28-Dec-1939, M,0, M,9
29-Dec-1939, M,0, M,9
30-Dec-1939, M,0.07,1,9
31-Dec-1939, M,0.01, T,9
1-Jan-1940, M,0.1,2.3,10
2-Jan-1940, M,0.01,0.3,10
3-Jan-1940, M,0.04,0.8,10
4-Jan-1940, M,0.02,0.5,10
5-Jan-1940, M,0, M, M
6-Jan-1940, M, T, T,10
7-Jan-1940, M, T, T, M
8-Jan-1940, M,0, M, M
9-Jan-1940, M,0, M, M
10-Jan-1940, M,0, M, M
11-Jan-1940, M,0, M, M
12-Jan-1940, M,0.02,0.5, M
13-Jan-1940, M,0.09,2.5,10
14-Jan-1940, M,0.01, T,9
15-Jan-1940, M,0.13,1.5,10
16-Jan-1940, M,0.08,1,11
17-Jan-1940, M, T, T,11
18-Jan-1940, M,0, M,11
19-Jan-1940, M,0, M,11
20-Jan-1940, M,0, M,11
21-Jan-1940, M, T, T,11
22-Jan-1940, M,0.1,2.8,14
23-Jan-1940, M,0.01,0.3,13
24-Jan-1940, M,0, M,13
25-Jan-1940, M,0.01, T,13
26-Jan-1940, M,0.08,1.5,13
27-Jan-1940, M,0.01,0.3,14
28-Jan-1940, M, T, T,14
29-Jan-1940, M,0, M,14
30-Jan-1940, M,0, M,14
31-Jan-1940, M, T, T,14
1-Feb-1940, M, T, T,13
2-Feb-1940, M, T, T,13
3-Feb-1940, M, M, M,13
4-Feb-1940, M, M, M,13
5-Feb-1940, M,0.03,2,15
6-Feb-1940, M, T, T,14
7-Feb-1940, M,0.17,2,15
8-Feb-1940, M,0.03, T,14
9-Feb-1940, M,0.03,0.3,14
10-Feb-1940, M, M, M,14
11-Feb-1940, M,0.25,3,17
12-Feb-1940, M,0.17,3,20
13-Feb-1940, M,0.07,1.8,21
14-Feb-1940, M, M, M,21
15-Feb-1940, M, M, M,21
16-Feb-1940, M, T, T, M
17-Feb-1940, M, T, M, M
18-Feb-1940, M, T, T,21
19-Feb-1940, M, M, M,21
20-Feb-1940, M, T, T,20
21-Feb-1940, M,0.48,3.5,24
22-Feb-1940, M, M, M,24
23-Feb-1940, M, M, M,23
24-Feb-1940, M, M, M,23
25-Feb-1940, M,0.17,2.8,26
26-Feb-1940, M,0.02,0.5,25
27-Feb-1940, M, M, M,25
28-Feb-1940, M, M, M,25
29-Feb-1940, M, M, M,25
1-Mar-1940, M, T, T,24
2-Mar-1940, M,0, M,24
3-Mar-1940, M,0, M,23
4-Mar-1940, M,0, M,22
5-Mar-1940, M,0.43,4,25
6-Mar-1940, M,0.22,0.5,24
7-Mar-1940, M,0.09, T,24
8-Mar-1940, M,0.21,2.8, M
9-Mar-1940, M,0.04,0.3,25
10-Mar-1940, M, T, T,25
11-Mar-1940, M,0.09,1.8,27
12-Mar-1940, M, T, T,27
13-Mar-1940, M,0, M,26
14-Mar-1940, M,0, M,26
15-Mar-1940, M, T, T,25
16-Mar-1940, M,0.22,2.8,26
17-Mar-1940, M,0.02,1,26
18-Mar-1940, M,0.01,0.3,25
19-Mar-1940, M,0.17,2.5,26
20-Mar-1940, M,0.06,1.8,27
21-Mar-1940, M,0.04,1.5,27
22-Mar-1940, M, T, T,27
23-Mar-1940, M,0.17,3.5,30
24-Mar-1940, M, T, T,30
25-Mar-1940, M, T, T,30
26-Mar-1940, M,0.09,2.8,32
27-Mar-1940, M,0.01, T,32
28-Mar-1940, M, T, T,32
29-Mar-1940, M,0, M,32
30-Mar-1940, M,0.01, M,30
31-Mar-1940, M,1.1, M,25
1-Apr-1940, M,0.11,0.5,25
2-Apr-1940, M,0.11, M,24
3-Apr-1940, M,0, M,24
4-Apr-1940, M, T, T,23
5-Apr-1940, M,0.12, T,22
6-Apr-1940, M, T, M,22
7-Apr-1940, M,0.04, M,21
8-Apr-1940, M,0, M,20
9-Apr-1940, M,0.19, M,19
