Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
1-May-1945,43.5, T,0,0
2-May-1945,44,0,0,0
3-May-1945,42,0,0,0
4-May-1945,38.5,0.6,0,0
5-May-1945,52,0.19,0,0
6-May-1945,54,0,0,0
7-May-1945,51,0,0,0
8-May-1945,51,0.23,0,0
9-May-1945,46,0,0,0
10-May-1945,42.5,0.15, T,0
11-May-1945,37,0.45,6,6
12-May-1945,44, M,0,6
13-May-1945,49.5,0.22,0,0
14-May-1945,50.5,0.03,0,0
15-May-1945,41.5,1.03,0,0
16-May-1945,54.5, T,0,0
17-May-1945,51.5,0.23,0,0
18-May-1945,50,0.36,0,0
19-May-1945,46,0.39,0,0
20-May-1945,50,0,0,0
21-May-1945,50.5, T,0,0
22-May-1945,54, T,0,0
23-May-1945,56,0.08,0,0
24-May-1945,51, T,0,0
25-May-1945,52, T,0,0
26-May-1945,54,0,0,0
27-May-1945,54,0,0,0
28-May-1945,56.5,0.12,0,0
29-May-1945,57,0.18,0,0
30-May-1945,52.5,0,0,0
31-May-1945,44.5, T,0,0
1-Jun-1945,43, T, T, M
2-Jun-1945,42,0,0, M
3-Jun-1945,46,0,0, M
4-Jun-1945,50,0.03,0, M
5-Jun-1945,48.5,0.1,0, M
6-Jun-1945,49.5,0.03,0, M
7-Jun-1945,55.5,0.09,0, M
8-Jun-1945,56.5,0,0, M
9-Jun-1945,58,0,0, M
10-Jun-1945,63,0,0, M
11-Jun-1945,56.5,0.33,0, M
12-Jun-1945,66.5, T,0, M
13-Jun-1945,63.5,0,0, M
14-Jun-1945,69.5,0,0, M
15-Jun-1945,76.5,0.22,0, M
16-Jun-1945,62.5,0.08,0, M
17-Jun-1945,56,0.02,0, M
18-Jun-1945,67.5,0.16,0, M
19-Jun-1945,66, T,0, M
20-Jun-1945,59,0.18,0, M
21-Jun-1945,65,0.15,0, M
22-Jun-1945,67.5,0,0, M
23-Jun-1945,67,0.11,0, M
24-Jun-1945,64,0,0, M
25-Jun-1945,61.5,0.36,0, M
26-Jun-1945,59.5, T,0, M
27-Jun-1945,60.5, T,0, M
28-Jun-1945,61.5,0.03,0, M
29-Jun-1945,74, T,0, M
30-Jun-1945,76,0.1,0, M
1-Jul-1945,75.5,0,0, M
2-Jul-1945,73,0,0, M
3-Jul-1945,66, T,0, M
4-Jul-1945,62.5,0,0, M
5-Jul-1945,70,0,0, M
6-Jul-1945,68.5,0.38,0, M
7-Jul-1945,68.5, T,0, M
8-Jul-1945,63.5, T,0, M
9-Jul-1945,67,0,0, M
10-Jul-1945,67,0.35,0, M
11-Jul-1945,59,0,0, M
12-Jul-1945,61,0,0, M
13-Jul-1945,64.5,0,0, M
14-Jul-1945,67,0,0, M
15-Jul-1945,65.5,1.83,0, M
16-Jul-1945,66,0.13,0, M
17-Jul-1945,64,0,0, M
18-Jul-1945,65.5, T,0, M
19-Jul-1945,77, T,0, M
20-Jul-1945,75.5,0.08,0, M
21-Jul-1945,70, T,0, M
22-Jul-1945,66,0,0, M
23-Jul-1945,68,0,0, M
24-Jul-1945,69.5, T,0, M
25-Jul-1945,73,0.32,0, M
26-Jul-1945,72.5,0.52,0, M
27-Jul-1945,63.5,0,0, M
28-Jul-1945,60.5, T,0, M
29-Jul-1945,65,0.3,0, M
30-Jul-1945,68,0,0, M
31-Jul-1945,73,0,0, M
1-Aug-1945,72.5,0,0,0
2-Aug-1945,64.5, T,0,0
3-Aug-1945,68,0.08,0,0
4-Aug-1945,62.5,0.1,0,0
5-Aug-1945,64.5,0,0,0
6-Aug-1945,65,0,0,0
7-Aug-1945,64,0.36,0,0
8-Aug-1945,67.5,0,0,0
9-Aug-1945,64,0,0,0
10-Aug-1945,70,0,0,0
11-Aug-1945,74.5,0.02,0,0
12-Aug-1945,72,0,0,0
13-Aug-1945,75.5,0,0,0
14-Aug-1945,75,0,0,0
15-Aug-1945,65.5, T,0,0
16-Aug-1945,61.5,0,0,0
17-Aug-1945,62.5,0,0,0
18-Aug-1945,67.5,0,0,0
19-Aug-1945,68,0,0,0
20-Aug-1945,73,0,0,0
21-Aug-1945,76.5,0,0,0
22-Aug-1945,67,0,0,0
23-Aug-1945,55.5,0,0,0
24-Aug-1945,52,0,0,0
25-Aug-1945,57, T,0,0
26-Aug-1945,55,0.77,0,0
27-Aug-1945,61.5,0.21,0,0
28-Aug-1945,61.5, T,0,0
29-Aug-1945,71,0,0,0
30-Aug-1945,66.5,0,0,0
31-Aug-1945,60.5,0,0,0
1-Sep-1945,56.5,0.51,0,0
2-Sep-1945,61,0.07,0,0
3-Sep-1945,56.5,0,0,0
4-Sep-1945,56,0,0,0
5-Sep-1945,64,0,0,0
6-Sep-1945,67,0,0,0
7-Sep-1945,78,0,0,0
8-Sep-1945,75, T,0,0
9-Sep-1945,62, T,0,0
10-Sep-1945,65.5, T,0,0
11-Sep-1945,68.5,0.12,0,0
12-Sep-1945,68.5,0,0,0
13-Sep-1945,61,0,0,0
14-Sep-1945,54.5, T,0,0
15-Sep-1945,62.5,0.41,0,0
16-Sep-1945,48.5,0,0,0
17-Sep-1945,45,0,0,0
18-Sep-1945,46, T,0,0
19-Sep-1945,51.5,1.58,0,0
20-Sep-1945,55.5,0,0,0
21-Sep-1945,61.5,0.06,0,0
22-Sep-1945,48,0,0,0
23-Sep-1945,45.5,0,0,0
24-Sep-1945,49.5,0.01,0,0
25-Sep-1945,64.5,0.45,0,0
26-Sep-1945,61.5,0.87,0,0
27-Sep-1945,57.5,0,0,0
28-Sep-1945,53.5,0.06,0,0
29-Sep-1945,50,0.26,0,0
30-Sep-1945,41.5,0,0,0
1-Oct-1945,38,0.3,0,0
2-Oct-1945,54,0.93,0,0
3-Oct-1945,39.5,0.13, T,0
4-Oct-1945,40.5,0,0,0
5-Oct-1945,51.5,0,0,0
6-Oct-1945,45.5, T,0,0
7-Oct-1945,55.5,0.7,0,0
8-Oct-1945,52,0.08,0,0
9-Oct-1945,52.5,0.28,0,0
10-Oct-1945,39,0,0,0
11-Oct-1945,38.5,0,0,0
12-Oct-1945,42,0.17,0,0
13-Oct-1945,37,0.43,0,0
14-Oct-1945,40.5, T,0,0
15-Oct-1945,40.5,0.02,0,0
16-Oct-1945,38,0.05,0,0
17-Oct-1945,40,0,0,0
18-Oct-1945,47.5,0,0,0
19-Oct-1945,52.5,0,0,0
20-Oct-1945,53,0,0,0
21-Oct-1945,47.5,0,0,0
22-Oct-1945,50, T,0,0
23-Oct-1945,46.5,0,0,0
24-Oct-1945,36.5,0.02, T, T
25-Oct-1945,32.5,0.36,3,3
26-Oct-1945,35,0.02,0,0
27-Oct-1945,38,0.1,0,0
28-Oct-1945,32.5,0,0, M
29-Oct-1945,31.5,0.01,0,0
30-Oct-1945,37,0,0,0
31-Oct-1945,40.5,0.71,0,0
1-Nov-1945,35,0,0, M
2-Nov-1945,32.5,0.32,0, M
3-Nov-1945,47,0.56,0, M
4-Nov-1945,41.5,0.48,2,2
5-Nov-1945,33.5,0.01, T,2
6-Nov-1945,39,0,0,1
7-Nov-1945,35.5, T,0,0
8-Nov-1945,44.5,0.02,0, M
9-Nov-1945,50.5, T,0, M
10-Nov-1945,41,0,0, M
11-Nov-1945,36,0,0, M
12-Nov-1945,35, T,0, M
13-Nov-1945,43,0.15,0, M
14-Nov-1945,48.5,0,0, M
15-Nov-1945,35, T, T, T
16-Nov-1945,23.5,0.01,1,1
17-Nov-1945,24,0.04,0.4, M
18-Nov-1945,25,0.43,1,1
19-Nov-1945,34.5,0,0, T
20-Nov-1945,33,0.36,5,5
21-Nov-1945,28,0,0,5
22-Nov-1945,25.5,0.55, T,5
23-Nov-1945,31.5,0.05, T,4
24-Nov-1945,25.5,0,0,4
25-Nov-1945,29.5, T, T,4
26-Nov-1945,23,0,0,4
27-Nov-1945,17.5,0,0,4
28-Nov-1945,17,0,0,4
29-Nov-1945,17,0,0,4
30-Nov-1945,22,0.17,10,14
1-Dec-1945,18,0,0,14
2-Dec-1945,19,0,0,14
3-Dec-1945,18.5,0.02,0.2,14
4-Dec-1945,25, T, T,14
5-Dec-1945,22,0,0,14
6-Dec-1945,15, T,0,15
7-Dec-1945,31.5,1.05,0,10
8-Dec-1945,36,0.18,0,6
9-Dec-1945,34,0,0,6
10-Dec-1945,28, T,0,6
11-Dec-1945,16, T, T,6
12-Dec-1945,7.5, T, T,6
13-Dec-1945,5,0,0,6
14-Dec-1945,15,0,0,6
15-Dec-1945,15,0,0,6
16-Dec-1945,17.5,0,0,6
17-Dec-1945,5.5,0,0,6
18-Dec-1945,4.5,0,0,6
19-Dec-1945,2.5,0,0,6
20-Dec-1945,6,0,0,6
21-Dec-1945,6,0,0,6
22-Dec-1945,6.5,0,0,6
23-Dec-1945,10.5,0.03, T,6
24-Dec-1945,15.5, T, T,6
25-Dec-1945,11.5,0.03,2,8
26-Dec-1945,30,0.25,2,10
27-Dec-1945,26,0,0,7
28-Dec-1945,10.5,0,0,7
29-Dec-1945,11.5,0.22,2,9
30-Dec-1945,24,0.15,1,10
31-Dec-1945,30.5,0.47,1,9
1-Jan-1946,20.5,0.05, T,7
2-Jan-1946,4.5,0,0,7
3-Jan-1946,10,0,0,7
4-Jan-1946,22.5,0,0,7
5-Jan-1946,27.5, T,0,7
6-Jan-1946,36.5,0,0,5
7-Jan-1946,43,0,0,2
8-Jan-1946,28.5,0,0,2
9-Jan-1946,18,0.1,2,2
10-Jan-1946,30.5,0.44,2,6
11-Jan-1946,20.5, T, T,6
12-Jan-1946,19.5,0.06,1,7
13-Jan-1946,13,0,0,7
14-Jan-1946,-5,0,0,7
15-Jan-1946,-10.5,0.01,0.1,7
16-Jan-1946,-4,0,0,7
17-Jan-1946,1,0.04,1,8
18-Jan-1946,14,0.01, T,8
19-Jan-1946,7.5,0.09,1,9
20-Jan-1946,-1.5,0,0,9
21-Jan-1946,5.5,0.35,5,14
22-Jan-1946,16.5, T, T,14
23-Jan-1946,12,0,0,14
24-Jan-1946,9.5,0.01,0.5,15
25-Jan-1946,27.5,1.11,6.5,21
26-Jan-1946,16.5, T, T,21
27-Jan-1946,-1,0,0,21
28-Jan-1946,3,0,0,21
29-Jan-1946,8, T, T,21
30-Jan-1946,-3,0.15,5.5,27
31-Jan-1946,6.5,0.3,5.5,32
1-Feb-1946,14.5, T, T,32
2-Feb-1946,10, T, T,32
3-Feb-1946,6, T, T,32
4-Feb-1946,4.5,0,0,32
5-Feb-1946,8,0,0,29
6-Feb-1946,8.5,0.2,0,26
7-Feb-1946,33,0.08,0,23
8-Feb-1946,15.5,0,0,23
9-Feb-1946,7.5,0.07, T,23
10-Feb-1946,19.5,0,0,23
11-Feb-1946,8,0,0,23
12-Feb-1946,21,0,0,19
13-Feb-1946,20.5, T, T,18
14-Feb-1946,34.5,0.25, T,14
15-Feb-1946,21,0.06, T,14
16-Feb-1946,-2.5,0,0,14
17-Feb-1946,19, T, T,14
18-Feb-1946,6, T, T,14
19-Feb-1946,0.5,0,0,14
20-Feb-1946,12,0.47,10,24
21-Feb-1946,6,0,0,24
22-Feb-1946,6.5,0,0,24
23-Feb-1946,12,0.09,1,25
24-Feb-1946,4, T, T,25
25-Feb-1946,12.5,0.24,2,27
26-Feb-1946,4, T, T,27
27-Feb-1946,16,0.03, T,27
28-Feb-1946,23,0.46,1,28
1-Mar-1946,23,0,0,25
2-Mar-1946,30.5, T, T,23
3-Mar-1946,35.5,0.63, T,19
4-Mar-1946,38.5,0,0,14
5-Mar-1946,33,0,0,14
6-Mar-1946,33,0,0,14
7-Mar-1946,37,0.11,0,12
8-Mar-1946,40.5,0,0,10
9-Mar-1946,37,0.45,0,7
10-Mar-1946,25.5, T, T,7
11-Mar-1946,18.5,0,0,7
12-Mar-1946,19.5,0,0,7
13-Mar-1946,44,0,0,4
14-Mar-1946,43, T,0,4
15-Mar-1946,39,0,0,4
16-Mar-1946,34,0,0,2
17-Mar-1946,36.5,0,0,2
18-Mar-1946,33.5,0,0,1
19-Mar-1946,31,0,0,1
20-Mar-1946,38,0,0, T
21-Mar-1946,45.5,0,0,0
22-Mar-1946,45, T, T,0
23-Mar-1946,32,0,0,0
24-Mar-1946,38.5,0,0,0
25-Mar-1946,38.5, T,0,0
26-Mar-1946,50.5,0,0,0
27-Mar-1946,47,0.04,0,0
28-Mar-1946,45.5,0,0,0
29-Mar-1946,51,0,0,0
30-Mar-1946,36,0,0,0
31-Mar-1946,21,0,0,0
1-Apr-1946,22.5,0,0,0
2-Apr-1946,27,0.44,5,5
3-Apr-1946,30,0.06,2,7
4-Apr-1946,32,0.07, T,7
5-Apr-1946,33.5,0.34,2,9
6-Apr-1946,33,0.07, T,7
7-Apr-1946,32, T, T,7
8-Apr-1946,38,0,0, T
9-Apr-1946,34,0.16,1,1
10-Apr-1946,32.5,0.09, T,1
11-Apr-1946,32, T, T, T
12-Apr-1946,34.5,0,0,0
13-Apr-1946,37.5,0,0,0
14-Apr-1946,40,0,0,0
15-Apr-1946,36,0.34,0,0
16-Apr-1946,38,0,0,0
17-Apr-1946,41,0,0,0
18-Apr-1946,40.5, T,0,0
19-Apr-1946,41.5, T,0,0
20-Apr-1946,31,0.25,2.5,2
21-Apr-1946,41,0,0,0
22-Apr-1946,43.5,0,0,0
23-Apr-1946,46.5,0,0,0
24-Apr-1946,45,0,0,0
25-Apr-1946,50.5,0,0,0
26-Apr-1946,43,1.13,0,0
27-Apr-1946,47.5,0.27,0,0
28-Apr-1946,38.5,0.02, T,0
29-Apr-1946,41.5,0,0,0
30-Apr-1946,41.5,0.03,0,0
1-May-1946,45, T,0, M
2-May-1946,34.5,0,0, M
3-May-1946,38,0,0, M
4-May-1946,45.5,0,0, M
5-May-1946,42,0.48,0, M
6-May-1946,49,0.1,0, M
7-May-1946,49,0,0, M
8-May-1946,41, T,0, M
9-May-1946,47.5,0.22,0, M
10-May-1946,49,0.28,0, M
11-May-1946,45,0.25,0, M
12-May-1946,52.5,0.45,0, M
13-May-1946,51.5,0.17,0, M
14-May-1946,51,0,0, M
15-May-1946,51, T,0, M
16-May-1946,62,0.15,0, M
17-May-1946,53.5,0.22,0, M
18-May-1946,43.5,0.04,0, M
19-May-1946,53.5,0.02,0, M
20-May-1946,65.5,0,0, M
21-May-1946,59,0.33,0, M
22-May-1946,56.5,0.01,0, M
23-May-1946,62,0,0, M
24-May-1946,66.5,0,0, M
25-May-1946,63.5,0.05,0, M
26-May-1946,59.5, T,0, M
27-May-1946,61,0,0, M
28-May-1946,52,0,0, M
29-May-1946,55,0,0, M
30-May-1946,56.5, T,0, M
31-May-1946,46,0.15,0, M
1-Jun-1946,46.5, T,0, M
2-Jun-1946,54.5,0,0, M
3-Jun-1946,55,0,0, M
4-Jun-1946,53.5, T,0, M
5-Jun-1946,51,0.15,0, M
6-Jun-1946,57.5, T,0, M
7-Jun-1946,60, T,0, M
8-Jun-1946,58.5,0.03,0, M
9-Jun-1946,61,0,0, M
10-Jun-1946,56,0,0, M
11-Jun-1946,55, T,0, M
12-Jun-1946,64,0,0, M
13-Jun-1946,57,0,0, M
14-Jun-1946,56.5,0,0, M
15-Jun-1946,54.5,0,0, M
16-Jun-1946,59.5,0,0, M
17-Jun-1946,63, T,0, M
18-Jun-1946,55,0.66,0, M
19-Jun-1946,54,0,0, M
20-Jun-1946,63.5,0,0, M
21-Jun-1946,66.5, T,0, M
22-Jun-1946,62,0,0, M
23-Jun-1946,67,0,0, M
24-Jun-1946,70.5,0.25,0, M
25-Jun-1946,74,0.1,0, M
26-Jun-1946,75,0,0, M
27-Jun-1946,79.5,0,0, M
28-Jun-1946,76,0,0, M
29-Jun-1946,79.5, T,0, M
30-Jun-1946,75.5, T,0, M
1-Jul-1946,75.5,0,0, M
2-Jul-1946,72,0.57,0, M
3-Jul-1946,61,0,0, M
4-Jul-1946,63, T,0, M
5-Jul-1946,61.5,0,0, M
6-Jul-1946,70.5,0.05,0, M
7-Jul-1946,65,0.35,0, M
8-Jul-1946,60, T,0, M
9-Jul-1946,59,0.57,0, M
10-Jul-1946,62.5, T,0, M
11-Jul-1946,65,0,0, M
12-Jul-1946,68, T,0, M
13-Jul-1946,67,0,0, M
14-Jul-1946,66, T,0, M
15-Jul-1946,56.5,0.02,0, M
16-Jul-1946,59.5,0,0, M
17-Jul-1946,64,0,0, M
18-Jul-1946,70.5,0,0, M
19-Jul-1946,75.5,0,0, M
20-Jul-1946,67,0,0, M
21-Jul-1946,57,0.13,0, M
22-Jul-1946,60.5,0.04,0, M
23-Jul-1946,68,0.71,0, M
24-Jul-1946,75,0.46,0, M
25-Jul-1946,71, T,0, M
26-Jul-1946,60.5,0,0, M
27-Jul-1946,58,0,0, M
28-Jul-1946,62.5,0,0, M
29-Jul-1946,70.5,0,0, M
30-Jul-1946,71, T,0, M
31-Jul-1946,62,0,0, M
1-Aug-1946,66.5,0,0, M
2-Aug-1946,63, T,0, M
3-Aug-1946,62.5,0.17,0, M
4-Aug-1946,70.5,0,0, M
5-Aug-1946,75.5, T,0, M
6-Aug-1946,71,0,0, M
7-Aug-1946,69.5,0.05,0, M
8-Aug-1946,74.5,0.05,0, M
9-Aug-1946,72.5,0.82,0, M
10-Aug-1946,71,0.26,0, M
11-Aug-1946,69.5,0,0, M
12-Aug-1946,62,0,0, M
13-Aug-1946,57,0,0, M
14-Aug-1946,60,0,0, M
15-Aug-1946,66.5,0,0, M
16-Aug-1946,64.5,0,0, M
17-Aug-1946,68,0.41,0, M
18-Aug-1946,61,0,0, M
19-Aug-1946,59.5,0.06,0, M
20-Aug-1946,63,0.47,0, M
21-Aug-1946,65,0,0, M
22-Aug-1946,64.5,0.44,0, M
23-Aug-1946,60,0.03,0, M
24-Aug-1946,63.5,0.13,0, M
25-Aug-1946,60.5,0.85,0, M
26-Aug-1946,57.5,0.24,0, M
27-Aug-1946,62.5,0.08,0, M
28-Aug-1946,62.5,0.39,0, M
29-Aug-1946,66,0.5,0, M
30-Aug-1946,55.5,0,0, M
31-Aug-1946,55,0,0, M
1-Sep-1946,58.5,0,0, M
2-Sep-1946,63,0.03,0, M
3-Sep-1946,53.5,0,0, M
4-Sep-1946,53,0,0, M
5-Sep-1946,55,0,0, M
6-Sep-1946,55.5,0,0, M
7-Sep-1946,66, T,0, M
8-Sep-1946,59.5,0,0, M
9-Sep-1946,50.5,0.02,0, M
10-Sep-1946,61.5,0.76,0, M
11-Sep-1946,64,0.03,0, M
12-Sep-1946,47.5,0,0, M
13-Sep-1946,49,0,0, M
14-Sep-1946,52.5,0,0, M
15-Sep-1946,61,0,0, M
16-Sep-1946,64,0,0, M
17-Sep-1946,65,0,0, M
18-Sep-1946,69.5,0,0, M
19-Sep-1946,61,0,0, M
20-Sep-1946,69.5,0,0, M
21-Sep-1946,66,0,0, M
22-Sep-1946,61,0.29,0, M
23-Sep-1946,66.5,0.01,0, M
24-Sep-1946,65,0.01,0, M
25-Sep-1946,63.5,0.4,0, M
26-Sep-1946,58,0,0, M
27-Sep-1946,57.5,0,0, M
28-Sep-1946,58.5,0,0, M
29-Sep-1946,55.5, T,0, M
30-Sep-1946,61.5,1.44,0, M
1-Oct-1946,52.5,0.07,0, M
2-Oct-1946,41, T,0, M
3-Oct-1946,46.5,0,0, M
4-Oct-1946,56.5,0,0, M
5-Oct-1946,63,0,0, M
6-Oct-1946,67,0,0, M
7-Oct-1946,64, T,0, M
8-Oct-1946,44,0,0, M
9-Oct-1946,43.5,0,0, M
10-Oct-1946,47.5,0,0, M
11-Oct-1946,50.5,0,0, M
12-Oct-1946,53.5,0.16,0, M
13-Oct-1946,50.5,0.42,0, M
14-Oct-1946,44,0,0, M
15-Oct-1946,43,0,0, M
16-Oct-1946,47.5,0,0, M
17-Oct-1946,47,0.41,0, M
18-Oct-1946,37.5,0.96,0, M
19-Oct-1946,41.5,0,0, M
20-Oct-1946,35,0,0, M
21-Oct-1946,35.5,0,0, M
22-Oct-1946,45,0,0, M
23-Oct-1946,48.5,0,0, M
24-Oct-1946,47.5,0,0, M
25-Oct-1946,46.5,0,0, M
26-Oct-1946,54.5,0.12,0, M
27-Oct-1946,56.5,0,0, M
28-Oct-1946,47,0,0, M
29-Oct-1946,54.5,0.03,0, M
30-Oct-1946,48.5,0.25,0, M
31-Oct-1946,53.5,0.01,0, M
1-Nov-1946,39,0.13,0, M
2-Nov-1946,33.5, T, T, T
3-Nov-1946,38.5,0.11,0, M
4-Nov-1946,45.5,0.17,0, M
5-Nov-1946,30.5, T, T, T
6-Nov-1946,28, T, T, T
7-Nov-1946,37.5,0,0, M
8-Nov-1946,28,0.28,0, M
9-Nov-1946,34.5,0.17,0, M
10-Nov-1946,37, T,0, M
11-Nov-1946,43.5,0.31,0, M
12-Nov-1946,47,0.84,0, M
13-Nov-1946,33.5,0,0, M
14-Nov-1946,32.5, T,0, M
15-Nov-1946,32, T,0, M
16-Nov-1946,31.5,0,0, M
17-Nov-1946,37.5,0,0, M
18-Nov-1946,28,0,0, M
19-Nov-1946,28.5,0,0, M
20-Nov-1946,37,0,0, M
21-Nov-1946,31,0,0, M
22-Nov-1946,40.5,1.06,0, M
23-Nov-1946,24.5, T, T, T
24-Nov-1946,22, T, T, T
25-Nov-1946,36,0.01,0, M
26-Nov-1946,38.5,0.55,0, M
27-Nov-1946,41,0.1,0, M
28-Nov-1946,28.5, T, T, M
29-Nov-1946,22.5,0.16,2,20
30-Nov-1946,17.5,0,0,20
1-Dec-1946,22.5,0.61,6,8
2-Dec-1946,11,0.02, T,8
3-Dec-1946,12,0,0,8
4-Dec-1946,16.5, T, T,8
5-Dec-1946,10,0.15,1.4,9
6-Dec-1946,10, T, T,9
7-Dec-1946,28,0,0,8
8-Dec-1946,34, T,0,5
9-Dec-1946,26,0.49,4.5,10
10-Dec-1946,32,0.41,0,6
11-Dec-1946,32.5,0.03,0,6
12-Dec-1946,24.5,0.04, T,6
13-Dec-1946,29.5,0.25, T,3
14-Dec-1946,18.5,0.02,0.4,3
15-Dec-1946,12.5,0,0,3
16-Dec-1946,7,0,0,3
17-Dec-1946,17,0.02, T,3
18-Dec-1946,20.5,0,0,3
