Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
15-Feb-1963, M,0,0,40
16-Feb-1963,4.5,0,0,40
17-Feb-1963,-1,0,0,40
18-Feb-1963,12,0,0,36
19-Feb-1963,16,0.05,2,38
20-Feb-1963,17,0.78,7,45
21-Feb-1963,12,0.1,1,46
22-Feb-1963,-1.5,0,0,46
23-Feb-1963,-10.5,0,0,46
24-Feb-1963,4,0.28,2,48
25-Feb-1963,21,0.4,2,50
26-Feb-1963,-1.5,0,0,50
27-Feb-1963,-8.5,0,0,50
28-Feb-1963,-1.5,0,0,50
1-Mar-1963,2,0,0,49
2-Mar-1963,12.5,0,0,48
3-Mar-1963,15.5,0,0,48
4-Mar-1963,9.5,0,0,46
5-Mar-1963,15,0,0,45
6-Mar-1963,9.5,0.37,2,47
7-Mar-1963,19.5,0.36,2,46
8-Mar-1963,11,0,0,45
9-Mar-1963,19,0,0,44
10-Mar-1963,9.5,0.55,5,49
11-Mar-1963,5.5,0.22,2,51
12-Mar-1963,9.5,0.11,2,53
13-Mar-1963,29.5,0,0,50
14-Mar-1963,27.5,0.2,1,51
15-Mar-1963,9.5,0,0,50
16-Mar-1963,-0.5,0,0,49
17-Mar-1963,14,0.38,2,51
18-Mar-1963,28.5,0.38,2,53
19-Mar-1963,25.5,0,0,53
20-Mar-1963,14,0,0,52
21-Mar-1963,21.5,0,0,49
22-Mar-1963,37,0,0,48
23-Mar-1963,29.5,0,0,47
24-Mar-1963,25,0,0,45
25-Mar-1963,45, T,0,44
26-Mar-1963,46,0,0,42
27-Mar-1963,40.5,0.33,0,30
28-Mar-1963,38,0,0,29
29-Mar-1963,29.5,0,0,27
30-Mar-1963,33.5,0,0,26
31-Mar-1963,36.5,0,0,25
1-Apr-1963,33.5,0,0,23
2-Apr-1963,41.5,0,0,22
3-Apr-1963,32.5,0,0,21
4-Apr-1963,33,0.51,1,20
5-Apr-1963,28,0,0,20
6-Apr-1963,29,0,0,20
7-Apr-1963,29,0,0,18
8-Apr-1963,25.5, T, T,16
9-Apr-1963,35,0.25,1,15
10-Apr-1963,36,0.25,1,15
11-Apr-1963,35,0.04,0,14
12-Apr-1963,39.5,0,0,14
13-Apr-1963,33,0,0,14
14-Apr-1963,38.5,0,0,12
15-Apr-1963,35.5,0,0,10
16-Apr-1963,42.5,0,0,8
17-Apr-1963,44,0,0,6
18-Apr-1963,40.5, T,0,5
19-Apr-1963,41,0,0,4
20-Apr-1963,37.5,0.58,0, T
21-Apr-1963,46,0.05,0, T
22-Apr-1963,38.5,0.33,0, T
23-Apr-1963, M, M, M,0
24-Apr-1963, M, M, M,0
25-Apr-1963, M, M, M,0
26-Apr-1963, M, M, M,0
27-Apr-1963, M, M, M,0
28-Apr-1963, M, M, M,0
29-Apr-1963, M, M, M,0
30-Apr-1963, M, M, M,0
1-May-1963, M, M, M,0
2-May-1963, M, M, M,0
3-May-1963, M, M, M,0
4-May-1963, M, M, M,0
5-May-1963, M, M, M,0
6-May-1963, M, M, M,0
7-May-1963, M, M, M,0
8-May-1963, M, M, M,0
9-May-1963, M, M, M,0
10-May-1963, M, M, M,0
11-May-1963, M, T,0,0
12-May-1963,45,0,0,0
13-May-1963,46,0,0,0
14-May-1963,51,0,0,0
15-May-1963,49.5,0.4,0,0
16-May-1963,49,0,0,0
17-May-1963,53,0,0,0
18-May-1963,54,0,0,0
19-May-1963,53,0.85,0,0
20-May-1963,56.5,0.04,0,0
21-May-1963,50.5,0.1,0,0
22-May-1963,49.5,0.14,0,0
23-May-1963,43.5,0.13,0,0
24-May-1963,46,0,0,0
25-May-1963,50.5,0,0,0
26-May-1963,55,0,0,0
27-May-1963,57,0,0,0
28-May-1963,58.5,0,0,0
29-May-1963,53,0.1,0,0
30-May-1963,52.5,0.7,0,0
31-May-1963,62,0,0,0
1-Jun-1963,62,0,0,0
2-Jun-1963,66.5,0,0,0
3-Jun-1963,67,0,0,0
4-Jun-1963,66.5,0,0,0
5-Jun-1963,61.5,0,0,0
6-Jun-1963,66,0.3,0,0
7-Jun-1963,59,0,0,0
8-Jun-1963,59,0,0,0
9-Jun-1963,56.5,0,0,0
10-Jun-1963,47.5,0,0,0
11-Jun-1963,54,0,0,0
12-Jun-1963,55.5,0,0,0
13-Jun-1963,58.5,0,0,0
14-Jun-1963,52.5,0,0,0
15-Jun-1963,55,0,0,0
16-Jun-1963,49,0,0,0
17-Jun-1963,58,0,0,0
18-Jun-1963,61.5,0,0,0
19-Jun-1963,59,0,0,0
20-Jun-1963,61.5,0,0,0
21-Jun-1963,55,0.8,0,0
22-Jun-1963,51.5,0,0,0
23-Jun-1963,54, T,0,0
24-Jun-1963,64.5,0,0,0
25-Jun-1963,67.5,0,0,0
26-Jun-1963,63,0,0,0
27-Jun-1963,66,0,0,0
28-Jun-1963,67.5,0,0,0
29-Jun-1963,61,0,0,0
30-Jun-1963,73,0,0,0
1-Jul-1963,73.5,0.02,0,0
2-Jul-1963,75.5,0.05,0,0
3-Jul-1963,73,0.78,0,0
4-Jul-1963,58, T,0,0
5-Jul-1963,60.5, T,0,0
6-Jul-1963,62,0,0,0
7-Jul-1963,59.5,0.05,0,0
8-Jul-1963,60,0.3,0,0
9-Jul-1963,64.5,0.68,0,0
10-Jul-1963,65, T,0,0
11-Jul-1963,67,0,0,0
12-Jul-1963,64,0,0,0
13-Jul-1963,70.5,0,0,0
14-Jul-1963,71.5, T,0,0
15-Jul-1963,66.5, T,0,0
16-Jul-1963,71, T,0,0
17-Jul-1963,67.5,0,0,0
18-Jul-1963,66,0,0,0
19-Jul-1963,67,0.05,0,0
20-Jul-1963,67,0,0,0
21-Jul-1963,66.5,0,0,0
22-Jul-1963,69,0,0,0
23-Jul-1963,67,0,0,0
24-Jul-1963,73,0,0,0
25-Jul-1963,73.5,0,0,0
26-Jul-1963,77,0,0,0
27-Jul-1963,77,0,0,0
28-Jul-1963,79,0,0,0
29-Jul-1963,78.5,0,0,0
30-Jul-1963,69.5,0.35,0,0
31-Jul-1963,62.5,0,0,0
1-Aug-1963,62,0,0,0
2-Aug-1963,64,0,0,0
3-Aug-1963,62,0,0,0
4-Aug-1963,65.5,1.1,0,0
5-Aug-1963,61,0.08,0,0
6-Aug-1963,66.5,0,0,0
7-Aug-1963,66,0,0,0
8-Aug-1963,68.5,0.26,0,0
9-Aug-1963,63,0,0,0
10-Aug-1963,66.5,0.86,0,0
11-Aug-1963, M,0,0,0
12-Aug-1963, M,0,0,0
13-Aug-1963,54,0.2,0,0
14-Aug-1963,62,3.08,0,0
15-Aug-1963,56.5,0,0,0
16-Aug-1963,52.5,0,0,0
17-Aug-1963,60.5,0,0,0
18-Aug-1963,50.5,0.53,0,0
19-Aug-1963,52.5,0,0,0
20-Aug-1963,54.5,0,0,0
21-Aug-1963,67,0,0,0
22-Aug-1963,63.5,0.04,0,0
23-Aug-1963,54.5,0.62,0,0
24-Aug-1963,51,1.23,0,0
25-Aug-1963,49.5,1.05,0,0
26-Aug-1963,52,0.01,0,0
27-Aug-1963,52.5, T,0,0
28-Aug-1963,56.5,0,0,0
29-Aug-1963,57,0.07,0,0
30-Aug-1963,66.5,0.07,0,0
31-Aug-1963,64, T,0,0
1-Sep-1963,61,0,0,0
2-Sep-1963,57,0,0,0
3-Sep-1963,64,0,0,0
4-Sep-1963,58.5,0.22,0,0
5-Sep-1963,46.5,0,0,0
6-Sep-1963,47.5,0,0,0
7-Sep-1963,59,0.34,0,0
8-Sep-1963,58.5,0,0,0
9-Sep-1963,55,0.02,0,0
10-Sep-1963,48,0,0,0
11-Sep-1963,53,0,0,0
12-Sep-1963,57.5,0.15,0,0
13-Sep-1963,49,0.54,0,0
14-Sep-1963,43.5,0,0,0
15-Sep-1963,48.5,0,0,0
16-Sep-1963,49.5,0,0,0
17-Sep-1963,56,0,0,0
18-Sep-1963,58.5,0,0,0
19-Sep-1963,57.5, T,0,0
20-Sep-1963,54.5,0.03,0,0
21-Sep-1963,47.5,0.15,0,0
22-Sep-1963,48,0,0,0
23-Sep-1963,42.5,0,0,0
24-Sep-1963,42,0,0,0
25-Sep-1963,47.5,0,0,0
26-Sep-1963,49,0,0,0
27-Sep-1963,52,0,0,0
28-Sep-1963,42,0.51,0,0
29-Sep-1963,36.5,0.53,0,0
30-Sep-1963,47,0.72,0,0
1-Oct-1963,43,0,0,0
2-Oct-1963,53.5,0,0,0
3-Oct-1963,56.5,0,0,0
4-Oct-1963,51.5,1.1,0,0
5-Oct-1963,44.5,0,0,0
6-Oct-1963,52,0,0,0
7-Oct-1963, M,0,0,0
8-Oct-1963,51,0.06,0,0
9-Oct-1963,35,0,0,0
10-Oct-1963,36,0,0,0
11-Oct-1963,47,0,0,0
12-Oct-1963,47.5,0.73,0,0
13-Oct-1963,41.5,0.04,0,0
14-Oct-1963,44,0,0,0
15-Oct-1963,51.5,0,0,0
16-Oct-1963,58.5,0,0,0
17-Oct-1963,46.5,0,0,0
18-Oct-1963,51,0,0,0
19-Oct-1963,58.5,0,0,0
20-Oct-1963,57,0,0,0
21-Oct-1963,45.5,0,0,0
22-Oct-1963,36.5,0,0,0
23-Oct-1963,49.5,0,0,0
24-Oct-1963,56,0,0,0
25-Oct-1963,57.5,0,0,0
26-Oct-1963,59,0,0,0
27-Oct-1963,53,0,0,0
28-Oct-1963,45.5,0,0,0
29-Oct-1963,39.5,1.51,7,7
30-Oct-1963,36.5,0.76,0,3
31-Oct-1963,38,0.08,0,1
1-Nov-1963,33.5,0.11,0,1
2-Nov-1963,44,1.21,0, T
3-Nov-1963,38.5,0.08,0, T
4-Nov-1963,32.5,0,0, T
5-Nov-1963,35.5,0,0,0
6-Nov-1963,42.5,0.48,0,0
7-Nov-1963,47,0.35,0,0
8-Nov-1963,45,0.85,0,0
9-Nov-1963,40.5,0.25,0,0
10-Nov-1963,37,0.3,0,0
11-Nov-1963, M,0.45,0,0
12-Nov-1963, M,0.6, T, T
13-Nov-1963, M,0.54,0,0
14-Nov-1963, M,0,0,0
15-Nov-1963, M,0,0,0
16-Nov-1963, M,0,0,0
17-Nov-1963,32.5,0.08,0,0
18-Nov-1963,38.5,0.12,0,0
19-Nov-1963,34.5,0.07,0,0
20-Nov-1963,34,0,0,0
21-Nov-1963,31.5,0.03,0,0
22-Nov-1963,43,0,0,0
23-Nov-1963,50.5,0.05,0,0
24-Nov-1963,43,0.52,0,0
25-Nov-1963,29,0,0,0
26-Nov-1963,29,0,0,0
27-Nov-1963,39,0,0,0
28-Nov-1963,26,0,0,0
29-Nov-1963,28.5,0.14,0,0
30-Nov-1963,47.5,1.33,0,0
1-Dec-1963,28,0,0,0
2-Dec-1963,16,0,0,0
3-Dec-1963,14,0.14,3,3
4-Dec-1963,20.5,0.33,3,6
5-Dec-1963,15,0,0,6
6-Dec-1963,6,0,0,6
7-Dec-1963,14.5,0,0,5
8-Dec-1963,16,0,0,3
9-Dec-1963,27.5,0.85,0,1
10-Dec-1963,34.5,0.03,0.5,1
11-Dec-1963,21,0,0,1
12-Dec-1963,9,0,0,1
13-Dec-1963,12,0,0,1
14-Dec-1963,13,0.05,0.5,1
15-Dec-1963,14.5,0,0,1
16-Dec-1963,10,0,0,1
17-Dec-1963,4,0,0,1
18-Dec-1963,4,0,0,1
19-Dec-1963,3,0,0,1
20-Dec-1963,-2.5,0,0,1
21-Dec-1963,2,0,0,1
22-Dec-1963,9,0,0,1
23-Dec-1963,7,0,0,1
24-Dec-1963,14.5,0.07,0.5,1
25-Dec-1963,20,0,0,1
26-Dec-1963,6.5,0,0,1
27-Dec-1963,-5,0,0,1
28-Dec-1963,0,0.03, T,1
29-Dec-1963,1, T, T,1
30-Dec-1963,4.5,0,0,1
31-Dec-1963,-7,0,0,1
1-Jan-1964,4,0,0,1
2-Jan-1964,24.5,0.26,4.5,6
3-Jan-1964,27.5, T, T,6
4-Jan-1964,27,0,0,6
5-Jan-1964,19.5,0,0,6
6-Jan-1964,1.5,0,0,6
7-Jan-1964,28,0.04,1,7
8-Jan-1964,9.5,0,0,7
9-Jan-1964,5.5,0,0,7
10-Jan-1964,30.5,0.38,2,9
11-Jan-1964,18,0,0,9
12-Jan-1964,-1,0,0,9
13-Jan-1964,-11.5,0,0,9
14-Jan-1964,6.5,0.03,0.5,9
15-Jan-1964,0.5,0,0,9
16-Jan-1964,6,0,0,9
17-Jan-1964,10.5,0,0,9
18-Jan-1964,6.5, T, T,9
19-Jan-1964,18.5, T,0,9
20-Jan-1964,23,0,0,9
21-Jan-1964,36.5,0.65,0,5
22-Jan-1964,31,0,0,4
23-Jan-1964,28,0,0,4
24-Jan-1964,31.5,0,0,2
25-Jan-1964,26,0.4,0,1
26-Jan-1964,36.5,0.41,1,2
27-Jan-1964,20.5,0.41,0,2
28-Jan-1964,11,0,0,2
29-Jan-1964,15,0,0,2
30-Jan-1964,12.5,0,0,2
31-Jan-1964,14,0,0,2
1-Feb-1964, M, S, S,0
2-Feb-1964, M, 0.67A, 8.0A,8
3-Feb-1964, M,0,0,8
4-Feb-1964,18.5,0,0,8
5-Feb-1964,21,0.09,2,9
6-Feb-1964,27,0,0,9
7-Feb-1964,26,0.23,4,13
8-Feb-1964,22.5,0,0,13
9-Feb-1964,12.5,0,0,13
10-Feb-1964,-6,0,0,13
11-Feb-1964,-2,0,0,13
12-Feb-1964,9,0,0,12
13-Feb-1964,16.5,0,0,12
14-Feb-1964,29, T,0.5,10
15-Feb-1964,12.5,0,0,10
16-Feb-1964,11.5,0,0,10
17-Feb-1964,12,0,0,10
18-Feb-1964,10.5,0,0,10
19-Feb-1964,8,0,0,10
20-Feb-1964,28,0.11,3,13
21-Feb-1964,28.5,0,0,13
22-Feb-1964,18.5,0,0,13
23-Feb-1964,19.5,0,0,12
24-Feb-1964,19,0,0,11
25-Feb-1964,14.5,0,0,11
26-Feb-1964,22.5,0,0,11
27-Feb-1964,9.5,0,0,11
28-Feb-1964,4.5,0,0,10
29-Feb-1964,24.5,0,0,10
1-Mar-1964,27,0,0,10
2-Mar-1964,35,0,0,7
3-Mar-1964,37.5,0,0,4
4-Mar-1964,34,0,0,2
5-Mar-1964,43.5,0.68,0, T
6-Mar-1964,38,0,0, T
7-Mar-1964, M,0,0,0
8-Mar-1964, M,0,0,0
9-Mar-1964, M,0.52,4,4
10-Mar-1964,18,0,0,4
11-Mar-1964,12.5,0.08,2,5
12-Mar-1964,7,0,0,5
13-Mar-1964,16.5,0,0,4
14-Mar-1964,10.5,0.09,0.5,4
15-Mar-1964,32.5,0.16,0,2
16-Mar-1964,24.5,0,0,2
17-Mar-1964,12.5, T, T,2
18-Mar-1964,18,0,0,1
19-Mar-1964,26, T, T,1
20-Mar-1964,28,0,0,1
21-Mar-1964,27.5,0,0,1
22-Mar-1964,29.5,0,0, T
23-Mar-1964,29.5,0,0, T
24-Mar-1964,24.5,0,0, T
25-Mar-1964,35.5,0,0, T
26-Mar-1964,31.5,0,0, T
27-Mar-1964,27.5,0.73,2,2
28-Mar-1964,28.5,0,0,2
29-Mar-1964,27,0.16,1,3
30-Mar-1964,27,0,0,2
31-Mar-1964,24.5,0,0,2
1-Apr-1964,13,0,0,2
2-Apr-1964,18.5,0,0,2
3-Apr-1964,29,0.34,4,6
4-Apr-1964,27.5, T,0,5
5-Apr-1964,31,0,0,3
6-Apr-1964,25.5,0,0,2
7-Apr-1964,37.5,0.2,0,1
8-Apr-1964,39,0.5,0, T
9-Apr-1964,36.5,0.42, T, T
10-Apr-1964,39.5,0,0, T
11-Apr-1964,37,0,0, T
12-Apr-1964,40.5,0,0, T
13-Apr-1964,44.5,0,0, T
14-Apr-1964,40.5,0.09,0,0
15-Apr-1964,40,1,0,0
16-Apr-1964,40.5,0,0,0
17-Apr-1964, M,0,0,0
18-Apr-1964, M,0,0,0
19-Apr-1964, M,0,0,0
20-Apr-1964, M,0,0,0
21-Apr-1964,44.5,0,0,0
22-Apr-1964,40, T,0,0
23-Apr-1964,35.5,0.38,0,0
24-Apr-1964,37.5,0.07,0,0
25-Apr-1964,40,0,0,0
26-Apr-1964,43,0,0,0
27-Apr-1964,52.5,0,0,0
28-Apr-1964,42,0,0,0
29-Apr-1964,44.5,0,0,0
30-Apr-1964,49.5,0,0,0
1-May-1964,48.5,0,0,0
2-May-1964,48.5,0,0,0
3-May-1964,51,0,0,0
4-May-1964,53,0,0,0
5-May-1964,49,0,0,0
6-May-1964,53,0,0,0
7-May-1964,63,0,0,0
8-May-1964,58.5,0,0,0
9-May-1964,49,0.5,0,0
10-May-1964,49.5,0.05,0,0
11-May-1964,50.5, T,0,0
12-May-1964,51,0,0,0
13-May-1964,54.5,0,0,0
14-May-1964,54,0.15,0,0
15-May-1964,46.5,0,0,0
16-May-1964,52.5,0,0,0
17-May-1964,59.5,0.29,0,0
18-May-1964,55.5,0,0,0
19-May-1964,48.5, T,0,0
20-May-1964,50,0.24,0,0
21-May-1964,44,0,0,0
22-May-1964,48,0.12,0,0
23-May-1964,59.5,0,0,0
24-May-1964,70,0,0,0
25-May-1964,63.5,0.71,0,0
26-May-1964,51.5,0.32,0,0
27-May-1964,54, T,0,0
28-May-1964,49.5,0,0,0
29-May-1964,43,0,0,0
30-May-1964,53,0,0,0
31-May-1964,49,0,0,0
1-Jun-1964,50.5,0,0,0
2-Jun-1964,50,0.15,0,0
3-Jun-1964,53,0,0,0
4-Jun-1964,46,0.11,0,0
5-Jun-1964,50.5,0.15,0,0
6-Jun-1964,53,0,0,0
7-Jun-1964,56,0.01,0,0
8-Jun-1964,60.5,0,0,0
9-Jun-1964,56.5,0,0,0
10-Jun-1964,58,0.07,0,0
11-Jun-1964,60,0,0,0
12-Jun-1964,62.5,0,0,0
13-Jun-1964,61,0,0,0
14-Jun-1964,64,0.03,0,0
15-Jun-1964,63.5,0,0,0
16-Jun-1964,54.5,0.4,0,0
17-Jun-1964,44,0.16,0,0
18-Jun-1964,56,0,0,0
19-Jun-1964,62.5,0,0,0
20-Jun-1964,71,0,0,0
21-Jun-1964,65.5,0,0,0
22-Jun-1964,65.5,0,0,0
23-Jun-1964,64,0,0,0
24-Jun-1964,68.5,0,0,0
25-Jun-1964,66,0.08,0,0
26-Jun-1964,60.5,0,0,0
27-Jun-1964,63,0.01,0,0
28-Jun-1964,54,0,0,0
29-Jun-1964,61.5, T,0,0
30-Jun-1964,62.5,0.05,0,0
1-Jul-1964,69,0.43,0,0
2-Jul-1964,63,0.11,0,0
3-Jul-1964,57.5,0,0,0
4-Jul-1964,66.5,0,0,0
5-Jul-1964,66.5,0,0,0
6-Jul-1964,59.5,1.62,0,0
7-Jul-1964,62,0.21,0,0
8-Jul-1964,64.5,0.16,0,0
9-Jul-1964,65.5,1.3,0,0
10-Jul-1964,65,0.08,0,0
11-Jul-1964,64.5,0,0,0
12-Jul-1964,68.5,0,0,0
13-Jul-1964,69,0,0,0
14-Jul-1964,63.5,0.47,0,0
15-Jul-1964,73,0.19,0,0
16-Jul-1964,69,0.02,0,0
17-Jul-1964,71,0,0,0
18-Jul-1964,76,0,0,0
19-Jul-1964,71,0,0,0
20-Jul-1964,59.5,0,0,0
21-Jul-1964,63.5,0.15,0,0
22-Jul-1964,72,0.05,0,0
