Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
2-Nov-1948, M, M, M, M
3-Nov-1948, M, M, M, M
4-Nov-1948, M, M, M, M
5-Nov-1948, M, M, M, M
6-Nov-1948, M, M, M, M
7-Nov-1948, M, M, M, M
8-Nov-1948, M, M, M, M
9-Nov-1948, M, M, M, M
10-Nov-1948, M, M, M, M
11-Nov-1948, M, M, M, M
12-Nov-1948, M, M, M, M
13-Nov-1948, M, M, M, M
14-Nov-1948, M, M, M, M
15-Nov-1948, M, M, M, M
16-Nov-1948, M, M, M, M
17-Nov-1948, M, M, M, M
18-Nov-1948, M, M, M, M
19-Nov-1948, M, M, M, M
20-Nov-1948, M, M, M, M
21-Nov-1948, M, M, M, M
22-Nov-1948, M, M, M, M
23-Nov-1948, M, M, M, M
24-Nov-1948, M, M, M, M
25-Nov-1948, M, M, M, M
26-Nov-1948, M, M, M, M
27-Nov-1948, M, M, M, M
28-Nov-1948, M, M, M, M
29-Nov-1948, M, M, M, M
30-Nov-1948, M, M, M, M
1-Dec-1948, M, M, M, M
2-Dec-1948, M, M, M, M
3-Dec-1948, M, M, M, M
4-Dec-1948, M, M, M, M
5-Dec-1948, M, M, M, M
6-Dec-1948, M, M, M, M
7-Dec-1948, M, M, M, M
8-Dec-1948, M, M, M, M
9-Dec-1948, M, M, M, M
10-Dec-1948, M, M, M, M
11-Dec-1948, M, M, M, M
12-Dec-1948, M, M, M, M
13-Dec-1948, M, M, M, M
14-Dec-1948, M, M, M, M
15-Dec-1948, M, M, M, M
16-Dec-1948, M, M, M, M
17-Dec-1948, M, M, M, M
18-Dec-1948, M, M, M, M
19-Dec-1948, M, M, M, M
20-Dec-1948, M, M, M, M
21-Dec-1948, M, M, M, M
22-Dec-1948, M, M, M, M
23-Dec-1948, M, M, M, M
24-Dec-1948, M, M, M, M
25-Dec-1948, M, M, M, M
26-Dec-1948, M, M, M, M
27-Dec-1948, M, M, M, M
28-Dec-1948, M, M, M, M
29-Dec-1948, M, M, M, M
30-Dec-1948, M, M, M, M
31-Dec-1948, M, M, M, M
1-Jan-1949, M, M, M, M
2-Jan-1949, M, M, M, M
3-Jan-1949, M, M, M, M
4-Jan-1949, M, M, M, M
5-Jan-1949, M, M, M, M
6-Jan-1949, M, M, M, M
7-Jan-1949, M, M, M, M
8-Jan-1949, M, M, M, M
9-Jan-1949, M, M, M, M
10-Jan-1949, M, M, M, M
11-Jan-1949, M, M, M, M
12-Jan-1949, M, M, M, M
13-Jan-1949, M, M, M, M
14-Jan-1949, M, M, M, M
15-Jan-1949, M, M, M, M
16-Jan-1949, M, M, M, M
17-Jan-1949,20, T, T, T
18-Jan-1949,17.5,0,0,0
19-Jan-1949,29,0.1,0,0
20-Jan-1949,22.5,0,0,0
21-Jan-1949,4,0,0,0
22-Jan-1949,11,0.6,6.1,6
23-Jan-1949,14.5,0,0, M
24-Jan-1949,14.5, T, T, M
25-Jan-1949, M,0,0, M
26-Jan-1949,4.5,0,0, M
27-Jan-1949,10.5,0,0, M
28-Jan-1949,16.5,0.15,2, M
29-Jan-1949,22,0,0, M
30-Jan-1949,4.5,0,0, M
31-Jan-1949,16, T, T, M
1-Feb-1949,20.5,0.38,5,8
2-Feb-1949,11,0,0,8
3-Feb-1949,2.5,0,0,8
4-Feb-1949,2, T,1,9
5-Feb-1949,7.5,0,0,9
6-Feb-1949,4,0,0,9
7-Feb-1949,15,0.23,4,13
8-Feb-1949,22.5,0,0, M
9-Feb-1949,32,0,0, M
10-Feb-1949,19.5,0,0, M
11-Feb-1949, M,0,0, M
12-Feb-1949,-1,0,0, M
13-Feb-1949,20, T, T, M
14-Feb-1949,15.5,0.2,0, M
15-Feb-1949,14.5, S, S, M
16-Feb-1949,17, 0.20A, 2.0A, M
17-Feb-1949,28,0,0, M
18-Feb-1949,14.5,0,0, M
19-Feb-1949,26,0,0, M
20-Feb-1949,21,0,0, M
21-Feb-1949,15.5,0,0, M
22-Feb-1949,15, T, T,12
23-Feb-1949,28.5,0.1,0,9
24-Feb-1949,24.5, T,0,9
25-Feb-1949,19,0,0,0
26-Feb-1949,15, M, M, M
27-Feb-1949,19,0,0, M
28-Feb-1949,19,0,0, M
1-Mar-1949,22, M, M, M
2-Mar-1949,21,0, M, M
3-Mar-1949,16.5,0, M, M
4-Mar-1949,16, M, M, M
5-Mar-1949,26, T, M, M
6-Mar-1949,30,0.4, M, M
7-Mar-1949,19,0, M, M
8-Mar-1949,11.5,0, M, M
9-Mar-1949,25, M, M, M
10-Mar-1949,24.5,0, M, M
11-Mar-1949,29.5, M, M, M
12-Mar-1949,28, M, M, M
13-Mar-1949,18,0, M, M
14-Mar-1949,16,0, M, M
15-Mar-1949,27,0, M, M
16-Mar-1949,16,0, M, M
17-Mar-1949,17.5,0, M, M
18-Mar-1949,21, M, M, M
19-Mar-1949,17,0, M, M
20-Mar-1949,13.5,0, M, M
21-Mar-1949,29.5, S, M, M
22-Mar-1949,36.5, M, M, M
23-Mar-1949,33, 1.50A, M, M
24-Mar-1949,37,0, M, M
25-Mar-1949,39.5,0.27, M, M
26-Mar-1949,39,0, M, M
27-Mar-1949,44,0.03, M, M
28-Mar-1949,42,0, M, M
29-Mar-1949,38,0, M, M
30-Mar-1949,32,0, M, M
31-Mar-1949,34,0, M, M
1-Apr-1949,38.5,0,0,0
2-Apr-1949,34.5,0,0,0
3-Apr-1949,41,0,0,0
4-Apr-1949,38.5,0,0,0
5-Apr-1949,41,0,0,0
6-Apr-1949,37,0.4,1,1
7-Apr-1949,37.5,0,0, M
8-Apr-1949,37.5,0,0, M
9-Apr-1949,37.5,0,0, M
10-Apr-1949,35,0,0,0
11-Apr-1949,41.5,0,0,0
12-Apr-1949,47.5,0,0,0
13-Apr-1949,52,0,0,0
14-Apr-1949,50,0,0,0
15-Apr-1949,42.5, S,0,0
16-Apr-1949,38.5, 1.05A,0,0
17-Apr-1949,35, T,0,0
18-Apr-1949,37,0,0,0
19-Apr-1949,34.5, S, M, M
20-Apr-1949,37, 0.53A, M, M
21-Apr-1949,43,0,0, M
22-Apr-1949,48.5,0,0, M
23-Apr-1949,50.5,0.1,0,0
24-Apr-1949,39.5, T,0,0
25-Apr-1949,33.5,0,0,0
26-Apr-1949,41, T,0,0
27-Apr-1949,44,0,0,0
28-Apr-1949,42.5,0,0,0
29-Apr-1949,40.5,0,0,0
30-Apr-1949,45,0,0,0
1-May-1949,59.5,0,0,0
2-May-1949,61,0,0,0
3-May-1949,62, S,0,0
4-May-1949,61.5, 0.55A,0,0
5-May-1949,65,0,0,0
6-May-1949,54,0,0,0
7-May-1949,49.5,0.23,0,0
8-May-1949,49.5,0,0,0
9-May-1949,54.5,0,0,0
10-May-1949,47,0,0,0
11-May-1949,48.5,0,0,0
12-May-1949,47, T,0,0
13-May-1949,48.5,0,0,0
14-May-1949,51,0,0,0
15-May-1949,44, T,0,0
16-May-1949,49.5,0,0,0
17-May-1949,50.5,0,0,0
18-May-1949,51,0,0,0
19-May-1949,65, S,0,0
20-May-1949,44, 0.39A,0,0
21-May-1949,44.5,0,0,0
22-May-1949,48,0,0,0
23-May-1949,50,0.57,0,0
24-May-1949,49.5,0,0,0
25-May-1949,43,1,0,0
26-May-1949,42.5,0,0,0
27-May-1949,44,0.14,0,0
28-May-1949,42, S,0,0
29-May-1949,45, 0.58A,0,0
30-May-1949,46,0,0,0
31-May-1949,46,0.08,0,0
1-Jun-1949,55.5,0,0,0
2-Jun-1949,59.5,0,0,0
3-Jun-1949,66.5,0,0,0
4-Jun-1949,68.5,0,0,0
5-Jun-1949,70.5, T,0,0
6-Jun-1949,61.5,0,0,0
7-Jun-1949,64, T,0,0
8-Jun-1949,53,0.1,0,0
9-Jun-1949,48,0,0,0
10-Jun-1949,50,0,0,0
11-Jun-1949,58,0,0,0
12-Jun-1949,69,0,0,0
13-Jun-1949,74.5,0,0,0
14-Jun-1949,73.5,0,0,0
15-Jun-1949,73,0,0,0
16-Jun-1949,74,0,0,0
17-Jun-1949,72, T,0,0
18-Jun-1949,62,0.18,0,0
19-Jun-1949,51.5,1.1,0,0
20-Jun-1949,60,0.06,0,0
21-Jun-1949,56.5,0.02,0,0
22-Jun-1949,53.5,0,0,0
23-Jun-1949,56,0.3,0,0
24-Jun-1949,57,0.47,0,0
25-Jun-1949,56.5,0,0,0
26-Jun-1949,59,0,0,0
27-Jun-1949,65,0,0,0
28-Jun-1949,67.5,0,0,0
29-Jun-1949,64.5,0,0,0
30-Jun-1949,68,0,0,0
1-Jul-1949,67.5,0,0,0
2-Jul-1949,72,0.02,0,0
3-Jul-1949,75,0,0,0
4-Jul-1949,74.5,0,0,0
5-Jul-1949,63.5,0,0,0
6-Jul-1949,58.5,0,0,0
7-Jul-1949,55,0,0,0
8-Jul-1949,64,0,0,0
9-Jul-1949,58.5,0.82,0,0
10-Jul-1949,62.5,0.1,0,0
11-Jul-1949,65.5,0.2,0,0
12-Jul-1949,61,0,0,0
13-Jul-1949,62.5,0.42,0,0
14-Jul-1949,65,0,0,0
15-Jul-1949,66.5,0,0,0
16-Jul-1949,67.5,0,0,0
17-Jul-1949,68,0.05,0,0
18-Jul-1949,68, T,0,0
19-Jul-1949,68,0,0,0
20-Jul-1949,71.5,0,0,0
21-Jul-1949,66.5,0,0,0
22-Jul-1949,62,0,0,0
23-Jul-1949,65.5,0,0,0
24-Jul-1949,65.5,0,0,0
25-Jul-1949,60.5,0.09,0,0
26-Jul-1949,68,0,0,0
27-Jul-1949,74,0.9,0,0
28-Jul-1949,78.5,0,0,0
29-Jul-1949,79.5,0,0,0
30-Jul-1949,80,0,0,0
31-Jul-1949,70,1.62,0,0
1-Aug-1949,72,0.01,0,0
2-Aug-1949,66,0,0,0
3-Aug-1949,69,0,0,0
4-Aug-1949,70,0,0,0
5-Aug-1949,67.5,0,0,0
6-Aug-1949,70,0,0,0
7-Aug-1949,70.5,0,0,0
8-Aug-1949,71,0,0,0
9-Aug-1949,69,0,0,0
10-Aug-1949,60.5,0.08,0,0
11-Aug-1949,61,0.32,0,0
12-Aug-1949,59,0.45,0,0
13-Aug-1949,59,0.85,0,0
14-Aug-1949,59,0.9,0,0
15-Aug-1949,55,0.02,0,0
16-Aug-1949,56,0,0,0
17-Aug-1949,62,0,0,0
18-Aug-1949,63,0.13,0,0
19-Aug-1949,56.5,0.55,0,0
20-Aug-1949,49,0,0,0
21-Aug-1949,59,0,0,0
22-Aug-1949,65,0,0,0
23-Aug-1949,69,0,0,0
24-Aug-1949,60,0,0,0
25-Aug-1949,55,0,0,0
26-Aug-1949,76,0,0,0
27-Aug-1949,73,0,0,0
28-Aug-1949,71,0.49,0,0
29-Aug-1949,63,0.04,0,0
30-Aug-1949,63,0,0,0
31-Aug-1949,63.5,0,0,0
1-Sep-1949,62,0.05,0,0
2-Sep-1949,53.5,0,0,0
3-Sep-1949,57,0,0,0
4-Sep-1949,65.5,0,0,0
5-Sep-1949,64.5,0,0,0
6-Sep-1949,59.5,0,0,0
7-Sep-1949,49,0,0,0
8-Sep-1949,49.5,0,0,0
9-Sep-1949,50.5,0,0,0
10-Sep-1949,49.5,0,0,0
11-Sep-1949,46.5,0,0,0
